size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
6.49,2.20,36.18082,-94.13644,63736.04,11293.87,NW ARKANSAS HOSPITALS, LLC,0.0,0.327,0.245,0.818,0.0,0.0,0.164,0.0
3.92,2.17,34.77770,-92.12539,32333.14,10847.50,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089
3.92,2.21,35.37445,-94.41868,32289.40,11339.07,SPARKS REGIONAL MEDICAL CENTER,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069
4.44,2.25,34.74866,-92.35422,38719.27,11875.68,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077
4.52,2.26,35.76927,-91.63408,39692.13,12024.96,WHITE RIVER MEDICAL CENTER,0.0,0.87,0.497,0.249,0.0,0.0,0.373,0.0
3.64,2.12,34.73868,-92.39307,28850.09,10292.91,ARKANSAS HEART HOSPITAL,0.0,0.101,0.101,0.101,0.0,0.0,0.0,0.0
13.46,3.13,37.63362,-122.08802,149234.63,22645.13,ST ROSE HOSPITAL,0.0,1.826,0.609,0.812,0.0,0.0,0.203,0.0
6.39,2.75,40.78366,-124.14246,62623.92,18029.75,ST JOSEPH HOSPITAL,0.0,0.179,0.716,0.0,0.0,0.179,0.179,0.0
10.96,2.94,38.54384,-122.47401,118502.65,20255.95,ST HELENA HOSPITAL,0.0,0.206,0.618,1.648,0.0,0.0,0.0,0.0
7.97,2.59,38.57053,-121.45216,81934.54,16047.38,MERCY GENERAL HOSPITAL,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083
8.69,2.79,33.97659,-117.38184,90805.43,18433.32,RIVERSIDE COMMUNITY HOSPITAL,0.0,0.54,0.432,0.324,0.0,0.0,0.0,0.216
6.38,2.74,32.68425,-117.08161,62427.25,17824.92,PARADISE VALLEY HOSPITAL,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0
8.56,3.56,32.75426,-117.16592,89141.50,27931.11,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,0.0,0.475,0.158,0.079,0.0,0.238,0.0,0.0
7.18,2.49,32.77495,-117.01467,72294.24,14781.71,GROSSMONT HOSPITAL,0.0,0.131,0.327,0.523,0.0,0.065,0.0,0.0
7.40,2.54,35.38736,-119.01690,74955.81,15363.00,BAKERSFIELD MEMORIAL HOSPITAL,0.0,0.381,0.507,0.0,0.0,0.0,0.0,0.0
11.00,2.50,39.74221,-121.85000,119043.78,14913.94,ENLOE MEDICAL CENTER,0.0,0.144,0.433,0.0,0.0,0.072,0.072,0.0
8.14,2.98,37.82206,-122.26275,84019.64,20780.27,ALTA BATES SUMMIT MEDICAL CENTER,0.0,0.897,0.489,0.489,0.0,0.0,0.163,0.0
15.77,3.66,37.79100,-122.43125,177473.67,29138.87,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,0.0,0.689,0.536,0.842,0.0,0.0,0.153,0.0
6.10,2.54,36.32737,-119.29548,59063.25,15443.00,KAWEAH DELTA MEDICAL CENTER,0.0,0.4,0.599,0.4,0.0,0.0,0.2,0.067
8.42,2.94,34.12834,-118.25777,87404.00,20328.00,GLENDALE MEM HOSPITAL & HLTH CENTER,0.0,0.231,0.463,0.116,0.0,0.0,0.116,0.0
6.41,2.89,36.73000,-119.78000,62848.65,19709.20,COMMUNITY REGIONAL MEDICAL CENTER,0.0,0.42,0.18,0.12,0.0,0.0,0.48,0.0
10.71,3.11,34.09643,-118.29103,115538.00,22425.00,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,0.0,0.695,0.139,0.834,0.0,0.0,0.0,0.0
7.59,2.64,33.78036,-117.86495,77260.67,16638.50,ST JOSEPH HOSPITAL,0.0,0.106,0.53,0.212,0.0,0.106,0.212,0.0
10.89,2.90,32.75143,-117.16083,117741.73,19867.82,SCRIPPS MERCY HOSPITAL,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0
8.20,2.70,34.21674,-119.15631,84702.71,17392.68,ST JOHNS REGIONAL MEDICAL CENTER,0.0,0.601,0.601,0.241,0.0,0.12,0.0,0.0
12.38,2.91,37.96987,-121.28873,135900.17,19904.48,ST JOSEPHS MED CENTER OF STOCKTON,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0
5.51,2.48,36.83532,-119.76562,51810.71,14690.12,SAINT AGNES MEDICAL CENTER,0.0,0.275,0.826,0.138,0.0,0.0,0.184,0.0
15.90,3.29,32.79949,-117.15394,179051.74,24632.91,SHARP MEMORIAL HOSPITAL,0.0,0.288,0.672,0.48,0.0,0.096,0.0,0.0
7.16,3.07,33.92963,-118.20332,71991.22,21948.33,SAINT FRANCIS MEDICAL CENTER,0.0,0.684,0.171,0.342,0.0,0.0,0.0,0.0
9.37,2.84,38.57155,-121.46874,99136.53,19137.95,SUTTER GENERAL HOSPITAL,0.0,0.129,0.579,0.643,0.0,0.0,0.0,0.0
11.04,2.74,34.22014,-118.53410,119490.33,17888.67,NORTHRIDGE HOSPITAL MEDICAL CENTER,0.0,1.27,0.098,0.586,0.0,0.195,0.098,0.0
15.95,3.17,37.36257,-121.84974,179642.95,23070.05,REGIONAL MEDICAL CENTER OF SAN JOSE,0.0,0.248,0.124,0.372,0.0,0.0,0.372,0.0
9.55,2.95,34.13495,-117.27603,101305.50,20435.78,ST BERNARDINE MEDICAL CENTER,0.0,0.42,0.42,0.0,0.0,0.14,0.14,0.0
15.39,4.44,39.13822,-121.59436,172859.16,38641.42,RIDEOUT MEMORIAL HOSPITAL,0.0,0.727,0.83,0.311,0.0,0.104,0.0,0.104
14.52,3.26,37.32710,-121.93863,162153.00,24199.14,O'CONNOR HOSPITAL,0.0,0.121,0.364,0.486,0.0,0.0,0.121,0.0
7.65,2.36,33.89465,-117.92716,77966.88,13242.81,ST JUDE MEDICAL CENTER,0.0,0.103,0.309,0.516,0.0,0.0,0.206,0.0
9.25,2.47,33.96860,-118.04831,97630.31,14579.75,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,0.074,0.298,0.521,0.298,0.0,0.0,0.744,0.074
10.63,2.52,37.51164,-120.83800,114471.14,15141.67,EMANUEL MEDICAL CENTER INC,0.0,0.147,0.587,0.0,0.0,0.0,0.0,0.0
6.49,2.87,33.77991,-118.18602,63769.40,19444.80,ST MARY MEDICAL CENTER,0.0,0.0,0.523,0.0,0.0,0.174,0.0,0.0
10.75,2.60,32.61972,-117.02278,116041.94,16176.82,SHARP CHULA VISTA MEDICAL CENTER,0.0,0.355,1.421,0.355,0.0,0.0,0.0,0.0
10.35,2.83,34.07709,-117.75063,111098.41,18981.24,POMONA VALLEY HOSPITAL MEDICAL CENTER,0.0,0.211,0.211,0.106,0.0,0.106,0.0,0.0
14.33,2.61,34.15601,-118.32834,159832.09,16294.91,PROVIDENCE SAINT JOSEPH MEDICAL CTR,0.0,0.58,0.248,0.166,0.0,0.0,0.0,0.0
6.19,2.49,34.13973,-118.03534,60085.50,14777.00,METHODIST HOSPITAL OF SOUTHERN CA,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087
10.45,2.87,34.14987,-118.23117,112361.15,19437.12,GLENDALE ADVENTIST MEDICAL CENTER,0.0,0.23,1.075,0.0,0.0,0.0,0.154,0.0
