size_charge,size_pay,lat,lon,state,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
6.95,2.57,31.21673,-85.36307,AL,130000,33000,50,51,21,Southeast Alabama Medical Center
6.10,2.76,32.32785,-86.27750,AL,111000,37000,50,67,54,Baptist Medical Center South
4.98,2.55,32.36656,-86.28572,AL,86000,33000,50,68,82,Jackson Hospital & Clinic Inc
3.84,2.57,32.63806,-85.40413,AL,61000,33000,50,80,13,East Alabama Medical Center And Snf
10.40,3.26,33.50619,-86.80210,AL,205000,48000,66,45,11,University Of Alabama Hospital
6.99,2.69,34.72007,-86.58108,AL,130000,36000,50,65,44,Huntsville Hospital
15.42,2.60,34.00941,-85.97078,AL,316000,34000,66,67,27,Gadsden Regional Medical Center
13.34,2.56,34.00426,-86.00339,AL,270000,33000,75,81,90,Riverview Regional Medical Center
6.96,3.07,33.50734,-86.78958,AL,130000,44000,50,72,21,St Vincent'S Birmingham
6.77,2.48,33.65640,-85.82284,AL,126000,31000,50,60,5,Northeast Alabama Regional Med Center
6.30,2.65,33.20521,-87.52546,AL,115000,35000,66,66,21,D C H Regional Medical Center
5.79,2.51,30.69697,-88.08081,AL,104000,32000,66,55,24,Mobile Infirmary
9.72,3.85,60.94901,-149.17033,AK,191000,61000,50,81,90,Providence Alaska Medical Center
7.90,3.13,33.46514,-112.05797,AZ,150000,45000,50,48,69,Banner Good Samaritan Medical Center
8.91,2.78,32.22685,-110.85520,AZ,173000,38000,66,55,21,Carondelet St Josephs Hospital
6.66,2.91,32.68274,-114.63506,AZ,123000,40000,50,63,69,Yuma Regional Medical Center
7.06,2.63,33.56894,-112.07108,AZ,132000,34000,50,80,16,John C Lincoln North Mountain Hospital
12.32,4.29,35.20923,-111.64486,AZ,248000,71000,66,78,88,Flagstaff Medical Center
6.58,2.83,33.48073,-112.07948,AZ,121000,39000,33,52,11,St Joseph'S Hospital And Medical Center
13.95,3.24,33.29750,-111.87461,AZ,284000,48000,50,78,54,Chandler Regional Medical Center
7.60,2.90,33.48885,-111.92387,AZ,144000,40000,66,76,54,Scottsdale Healthcare-Osborn Medical Center
7.28,2.56,33.60432,-112.28378,AZ,137000,33000,83,75,95,Banner Boswell Medical Center
10.82,3.96,32.24152,-110.94631,AZ,215000,64000,50,37,39,University Of Arizona Medical Ctr-Universit The
7.71,2.95,33.39097,-111.87638,AZ,146000,42000,66,80,56,Banner Desert Medical Center
9.07,2.75,33.39128,-111.61125,AZ,176000,37000,50,60,11,Mountain Vista Medical Center Lp
7.32,2.87,34.75031,-92.33897,AR,138000,40000,66,63,82,St Vincent Infirmary Medical Center
6.25,3.26,34.74866,-92.35422,AR,114000,48000,50,51,33,Uams Medical Center
3.84,2.72,35.83746,-90.70386,AR,61000,36000,50,75,2,St Bernards Medical Ctr
6.35,2.52,34.46784,-93.06667,AR,116000,32000,66,66,85,St Josephs Mercy Health Center Inc
5.23,2.51,35.08546,-92.45774,AR,92000,32000,50,72,79,Conway Regional Medical Center
4.05,2.49,35.37445,-94.41868,AR,66000,31000,50,53,85,Sparks Regional Medical Center
5.60,2.38,35.35395,-94.35262,AR,100000,29000,50,66,11,St Edward Mercy Medical Center
6.53,2.58,34.74866,-92.35422,AR,120000,33000,50,43,21,Baptist Health Medical Center-Little Rock
16.63,4.04,37.63362,-122.08802,CA,343000,66000,50,60,6,St Rose Hospital
15.63,3.56,38.57053,-121.45216,CA,321000,55000,83,53,27,Mercy General Hospital
17.06,3.87,33.97659,-117.38184,CA,352000,62000,50,65,57,Riverside Community Hospital
8.70,3.29,32.68425,-117.08161,CA,168000,49000,0,0,0,Paradise Valley Hospital
9.18,4.09,32.75426,-117.16592,CA,179000,67000,50,72,69,University Of California San Diego Medical Center
10.54,2.82,32.77495,-117.01467,CA,209000,39000,83,71,33,Grossmont Hospital
13.22,3.47,35.38736,-119.01690,CA,268000,53000,33,85,79,Bakersfield Memorial Hospital
11.25,4.55,37.31288,-121.93329,CA,224000,77000,66,65,1,Santa Clara Valley Medical Center
16.09,3.78,37.82206,-122.26275,CA,331000,60000,50,63,32,Alta Bates Summit Medical Center
15.99,4.27,37.79100,-122.43125,CA,329000,71000,83,63,11,California Pacific Medical Ctr-Pacific Campus Hosp
11.04,3.73,34.67486,-118.15771,CA,220000,59000,50,67,44,Antelope Valley Hospital Med Center
8.98,3.19,36.32737,-119.29548,CA,174000,47000,50,56,12,Kaweah Delta Medical Center
19.32,4.12,34.12834,-118.25777,CA,402000,67000,50,72,44,Glendale Mem Hospital & Hlth Center
8.13,3.59,36.73000,-119.78000,CA,155000,56000,50,71,0,Community Regional Medical Center
11.70,3.75,34.09643,-118.29103,CA,234000,59000,75,76,74,Hollywood Presbyterian Medical Center
10.99,3.31,32.75143,-117.16083,CA,218000,49000,33,62,69,Scripps Mercy Hospital
14.70,2.95,33.73798,-118.30525,CA,300000,42000,50,81,81,Providence Little Co Of Mary Med Ctr San Pedro
14.14,3.81,37.95337,-122.33672,CA,288000,61000,50,63,18,Doctors Medical Center-San Pablo
13.17,3.25,37.96987,-121.28873,CA,267000,48000,83,68,97,St Josephs Med Center Of Stockton
13.03,3.50,34.13101,-117.32181,CA,263000,53000,50,83,46,Community Hospital Of San Bernardino
13.24,4.30,36.83532,-119.76562,CA,268000,71000,50,66,57,Saint Agnes Medical Center
7.73,2.42,34.10130,-117.63651,CA,147000,30000,50,66,85,San Antonio Community Hospital
14.43,3.55,32.79949,-117.15394,CA,294000,55000,66,62,11,Sharp Memorial Hospital
9.97,3.28,33.92798,-117.43847,CA,196000,49000,50,88,24,Parkview Community Hospital Medical Center
18.57,4.12,34.04932,-118.21746,CA,386000,67000,25,73,98,White Memorial Medical Center
12.17,4.13,33.92963,-118.20332,CA,245000,67000,66,78,33,Saint Francis Medical Center
8.88,3.14,34.95099,-120.41322,CA,172000,46000,50,93,48,Marian Medical Center
14.89,3.57,38.57155,-121.46874,CA,305000,55000,83,77,79,Sutter General Hospital
11.54,3.27,34.02685,-118.48651,CA,231000,48000,50,76,21,Santa Monica - Ucla Med Ctr & Orthopaedic Hospital
