size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
6.84,2.20,36.18082,-94.13644,21939.42,4446.71,0.0,0.327,0.245,0.818,0.0,0.0,0.164,0.0,NW ARKANSAS HOSPITALS LLC
5.22,2.12,34.46784,-93.06667,15816.79,4149.14,0.0,0.343,0.942,0.171,0.0,0.0,0.171,0.0,ST JOSEPHS MERCY HEALTH CENTER INC
3.97,2.18,35.08546,-92.45774,11108.27,4376.60,0.0,0.62,1.24,0.155,0.0,0.0,0.0,0.0,CONWAY REGIONAL MEDICAL CENTER
5.08,2.11,34.77770,-92.12539,15286.35,4126.18,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK
4.58,2.47,35.14320,-90.18837,13409.31,5486.69,0.0,0.303,0.303,0.0,0.0,0.0,0.0,0.0,CRITTENDEN MEMORIAL HOSPITAL
4.03,2.17,35.37445,-94.41868,11363.26,4336.89,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069,SPARKS REGIONAL MEDICAL CENTER
7.02,2.31,34.18894,-92.01886,22625.50,4884.75,0.0,0.453,0.567,0.0,0.0,0.0,0.113,0.0,JEFFERSON REGIONAL MEDICAL CENTER
4.74,2.17,33.22053,-92.67102,14006.80,4341.40,0.0,0.379,0.947,0.0,0.0,0.189,0.0,0.0,MEDICAL CENTER SOUTH ARKANSAS
6.17,2.21,34.74866,-92.35422,19417.10,4486.15,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
5.02,2.27,35.80838,-90.66658,15081.61,4730.83,0.0,0.134,0.939,0.402,0.0,0.0,0.134,0.134,NEA BAPTIST MEMORIAL HOSPITAL
10.73,2.54,37.59283,-122.38249,36568.67,5741.92,0.0,0.495,0.619,1.114,0.0,0.0,0.0,0.0,PENINSULA MEDICAL CENTER
17.52,2.70,38.32472,-122.29671,62162.94,6348.94,0.0,0.306,1.073,0.613,0.0,0.0,0.0,0.0,QUEEN OF THE VALLEY MEDICAL CENTER
7.87,2.72,38.35073,-120.76468,25807.92,6398.08,0.0,0.486,0.0,0.0,0.0,0.0,0.0,0.0,SUTTER AMADOR HOSPITAL
11.45,3.20,38.57053,-121.45216,39286.03,8210.85,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083,MERCY GENERAL HOSPITAL
12.42,2.75,33.97659,-117.38184,42949.44,6546.92,0.0,0.54,0.432,0.324,0.0,0.0,0.0,0.216,RIVERSIDE COMMUNITY HOSPITAL
7.02,2.84,32.68425,-117.08161,22600.25,6862.00,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,PARADISE VALLEY HOSPITAL
6.71,3.29,32.75426,-117.16592,21458.45,8543.68,0.0,0.475,0.158,0.079,0.0,0.238,0.0,0.0,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
9.65,2.50,32.77495,-117.01467,32525.59,5569.00,0.0,0.131,0.327,0.523,0.0,0.065,0.0,0.0,GROSSMONT HOSPITAL
7.23,2.56,39.50528,-121.54100,23395.30,5819.10,0.0,0.366,0.61,0.0,0.0,0.0,0.244,0.0,OROVILLE HOSPITAL
10.48,2.57,35.38736,-119.01690,35653.90,5866.20,0.0,0.381,0.507,0.0,0.0,0.0,0.0,0.0,BAKERSFIELD MEMORIAL HOSPITAL
7.92,3.84,37.31288,-121.93329,25993.00,10635.93,0.0,0.196,0.589,0.786,0.0,0.0,0.589,0.0,SANTA CLARA VALLEY MEDICAL CENTER
9.60,2.40,39.74221,-121.85000,32306.25,5224.75,0.0,0.144,0.433,0.0,0.0,0.072,0.072,0.0,ENLOE MEDICAL CENTER
5.47,3.61,34.30238,-118.36957,16782.00,9782.31,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,LAC/OLIVE VIEW-UCLA MEDICAL CENTER
14.01,3.12,37.82206,-122.26275,48922.57,7918.19,0.0,0.897,0.489,0.489,0.0,0.0,0.163,0.0,ALTA BATES SUMMIT MEDICAL CENTER
15.20,3.74,37.79100,-122.43125,53400.00,10249.38,0.0,0.689,0.536,0.842,0.0,0.0,0.153,0.0,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
5.40,2.70,34.67486,-118.15771,16505.94,6353.75,0.0,0.369,0.462,0.092,0.0,0.185,0.0,0.0,ANTELOPE VALLEY HOSPITAL MED CENTER
7.50,2.58,36.32737,-119.29548,24414.62,5879.00,0.0,0.4,0.599,0.4,0.0,0.0,0.2,0.067,KAWEAH DELTA MEDICAL CENTER
7.31,2.97,36.73000,-119.78000,23703.27,7369.04,0.0,0.42,0.18,0.12,0.0,0.0,0.48,0.0,COMMUNITY REGIONAL MEDICAL CENTER
10.74,2.80,32.75143,-117.16083,36607.26,6735.62,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0,SCRIPPS MERCY HOSPITAL
