size_charge,size_pay,lat,lon,state,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
6.10,2.15,31.21673,-85.36307,AL,19000,4000,50,51,21,Southeast Alabama Medical Center
4.27,2.22,34.22148,-86.15966,AL,12000,4000,50,91,54,Marshall Medical Center South
5.81,2.15,34.80175,-87.67514,AL,18000,4000,50,65,2,Eliza Coffee Memorial Hospital
2.86,2.06,31.28905,-86.25550,AL,7000,4000,0,0,0,Mizell Memorial Hospital
3.57,2.06,34.36605,-86.42127,AL,9000,4000,0,0,0,Marshall Medical Center North
5.98,2.11,33.59616,-86.66750,AL,18000,4000,66,78,1,St Vincent'S East
6.53,2.22,33.25607,-86.81035,AL,20000,4000,83,70,63,Shelby Baptist Medical Center
4.83,2.15,34.74649,-87.69895,AL,14000,4000,50,91,33,Helen Keller Memorial Hospital
5.61,2.36,32.32785,-86.27750,AL,17000,5000,50,67,54,Baptist Medical Center South
5.00,2.17,32.36656,-86.28572,AL,15000,4000,50,68,82,Jackson Hospital & Clinic Inc
2.92,2.22,32.82377,-85.17019,AL,7000,4000,0,0,0,George H. Lanier Memorial Hospital
3.12,2.18,32.63806,-85.40413,AL,8000,4000,50,80,13,East Alabama Medical Center And Snf
4.12,2.25,33.30677,-85.48470,AL,11000,4000,0,0,0,Wedowee Hospital
5.01,2.52,33.50619,-86.80210,AL,15000,5000,66,45,11,University Of Alabama Hospital
2.88,2.23,32.53405,-85.91236,AL,7000,4000,0,0,0,Community Hospital Inc
4.79,2.12,34.20768,-86.87489,AL,14000,4000,50,63,79,Cullman Regional Medical Center
4.56,2.15,31.31122,-86.46762,AL,13000,4000,0,0,0,Andalusia Regional Hospital
6.59,2.06,33.66767,-85.83420,AL,21000,4000,0,0,0,Stringfellow Memorial Hospital
6.32,2.26,34.72007,-86.58108,AL,20000,4000,50,65,44,Huntsville Hospital
13.17,2.08,34.00941,-85.97078,AL,45000,4000,66,67,27,Gadsden Regional Medical Center
9.77,2.15,34.00426,-86.00339,AL,32000,4000,75,81,90,Riverview Regional Medical Center
6.00,2.04,31.31857,-85.85470,AL,18000,4000,0,0,0,Medical Center Enterprise
2.09,2.43,32.84327,-87.89026,AL,4000,5000,0,0,0,Greene County Hospital
2.70,2.31,32.83124,-85.76357,AL,6000,5000,0,0,0,Lake Martin Community Hospital
6.72,2.15,34.57705,-87.01588,AL,21000,4000,0,0,0,Parkway Medical Center
6.93,2.07,31.23767,-85.45625,AL,22000,4000,50,55,79,Flowers Hospital
4.23,2.12,33.50734,-86.78958,AL,12000,4000,50,72,21,St Vincent'S Birmingham
3.31,2.20,32.94573,-85.98570,AL,8000,4000,50,71,5,Russell Hospital
5.12,2.09,33.65640,-85.82284,AL,15000,4000,50,60,5,Northeast Alabama Regional Med Center
3.91,2.22,34.80351,-86.97726,AL,11000,4000,0,0,0,Athens-Limestone Hospital
7.88,2.08,30.42700,-87.68386,AL,25000,4000,50,95,24,South Baldwin Regional Medical Center
3.37,2.16,34.59052,-86.97262,AL,9000,4000,50,77,54,Decatur General Hospital
4.29,2.07,33.93043,-87.82458,AL,12000,4000,0,0,0,Northwest Medical Center
5.85,2.17,33.83218,-87.30385,AL,18000,4000,50,78,95,Walker Baptist Medical Center
4.56,2.06,30.68199,-88.19897,AL,13000,4000,83,86,0,Providence Hospital
5.04,2.24,33.20521,-87.52546,AL,15000,4000,66,66,21,D C H Regional Medical Center
2.76,2.12,31.12918,-87.07279,AL,6000,4000,0,0,0,D W Mcmillan Memorial Hospital
4.70,2.10,30.51916,-87.88842,AL,14000,4000,50,90,17,Thomas Hospital
5.69,2.38,33.44033,-86.09023,AL,17000,5000,0,0,0,Citizens Baptist Medical Center
7.16,2.29,33.49854,-86.84633,AL,23000,5000,66,70,8,Baptist Medical Center-Princeton
8.53,2.18,33.51420,-86.74859,AL,28000,4000,66,27,11,Trinity Medical Center
2.23,2.06,32.43516,-88.32614,AL,4000,4000,0,0,0,Bryan W Whitfield Mem Hosp Inc
5.22,2.18,30.69697,-88.08081,AL,15000,4000,66,55,24,Mobile Infirmary
5.70,2.16,33.37328,-86.99163,AL,17000,4000,50,67,6,Medical West An Affiliate Of Uab Health System
4.97,2.37,32.43020,-87.05515,AL,15000,5000,50,91,32,Vaughan Reg Med Center Parkway Campus
7.76,2.08,34.69279,-86.57179,AL,25000,4000,50,77,33,Crestwood Medical Center
11.72,2.16,33.46420,-86.77409,AL,40000,4000,50,65,29,Brookwood Medical Center
4.27,2.02,30.68546,-88.13170,AL,12000,4000,50,81,6,Springhill Medical Center
2.89,2.12,31.43128,-86.94142,AL,7000,4000,0,0,0,Evergreen Medical Center
5.37,2.23,32.38797,-86.17576,AL,16000,4000,50,52,90,Baptist Medical Center East
8.59,2.26,31.82882,-86.64618,AL,28000,4000,0,0,0,L V Stabler Memorial Hospital
4.76,2.14,34.49384,-87.72713,AL,14000,4000,0,0,0,Russellville Hospital
5.45,2.21,33.16547,-86.25380,AL,16000,4000,0,0,0,Coosa Valley Medical Center
5.75,2.08,31.01668,-87.47680,AL,17000,4000,0,0,0,Atmore Community Hospital
7.39,2.73,60.94901,-149.17033,AK,24000,6000,50,81,90,Providence Alaska Medical Center
7.66,3.01,61.56297,-149.25782,AK,25000,7000,0,0,0,Mat-Su Regional Medical Center
6.82,2.57,33.46514,-112.05797,AZ,21000,6000,50,48,69,Banner Good Samaritan Medical Center
6.68,2.44,32.25294,-110.88135,AZ,21000,5000,50,48,3,Tucson Medical Center
6.70,2.29,32.22734,-111.00065,AZ,21000,5000,33,75,63,Carondelet St  Marys Hospital
6.76,2.23,32.22685,-110.85520,AZ,21000,4000,66,55,21,Carondelet St Josephs Hospital
5.72,2.48,34.56017,-112.48217,AZ,17000,5000,25,67,17,Yavapai Regional Medical Center
7.32,2.39,32.68274,-114.63506,AZ,23000,5000,50,63,69,Yuma Regional Medical Center
7.33,2.37,33.56894,-112.07108,AZ,23000,5000,50,80,16,John C Lincoln North Mountain Hospital
5.37,2.39,32.88123,-111.71067,AZ,16000,5000,50,81,11,Casa Grande Regional Medical Center
8.21,3.07,35.20923,-111.64486,AZ,27000,7000,66,78,88,Flagstaff Medical Center
8.71,2.83,33.48073,-112.07948,AZ,28000,7000,33,52,11,St Joseph'S Hospital And Medical Center
6.77,2.52,33.52511,-112.10189,AZ,21000,5000,50,71,56,Phoenix Baptist Hospital
10.08,2.41,33.29750,-111.87461,AZ,34000,5000,50,78,54,Chandler Regional Medical Center
8.66,2.36,33.48885,-111.92387,AZ,28000,5000,66,76,54,Scottsdale Healthcare-Osborn Medical Center
5.57,2.92,31.55116,-110.27248,AZ,17000,7000,0,0,0,Sierra Vista Regional Health Center Inc
6.98,2.46,35.22024,-114.03585,AZ,22000,5000,66,66,54,Kingman Regional Medical Center
7.79,2.18,33.60432,-112.28378,AZ,25000,4000,83,75,95,Banner Boswell Medical Center
6.69,3.04,32.24152,-110.94631,AZ,21000,7000,50,37,39,University Of Arizona Medical Ctr-Universit The
7.08,2.37,33.39097,-111.87638,AZ,22000,5000,66,80,56,Banner Desert Medical Center
8.36,2.31,34.47988,-114.33938,AZ,27000,5000,50,70,56,Havasu Regional Medical Center
7.14,2.41,33.64058,-111.99766,AZ,23000,5000,50,66,33,Paradise Valley Hospital
6.76,2.21,32.32103,-111.01102,AZ,21000,4000,50,71,20,Northwest Medical Center
9.65,2.19,33.58235,-111.88527,AZ,32000,4000,66,68,63,Scottsdale Healthcare-Shea Medical Center
6.86,2.24,33.41128,-111.68916,AZ,22000,4000,50,70,63,Banner Baywood Medical Center
8.10,2.43,33.60949,-112.18129,AZ,26000,5000,66,73,76,Banner Thunderbird Medical Center
8.49,2.30,33.66596,-112.11618,AZ,28000,5000,50,73,69,John C Lincoln Deer Valley Hospital
7.80,2.27,33.65965,-112.37283,AZ,25000,4000,50,77,97,Banner Del E Webb Medical Center
6.80,2.41,33.65497,-112.20040,AZ,21000,5000,50,90,39,Arrowhead Hospital
12.14,2.36,35.11068,-114.55505,AZ,41000,5000,50,87,63,Western Arizona Regional Medical Ctr
6.17,2.61,33.65947,-111.95626,AZ,19000,6000,66,53,95,Mayo Clinic Hospital
5.14,2.18,33.41128,-111.68579,AZ,15000,4000,50,77,69,Banner Heart Hospital
6.49,2.44,33.46202,-112.35299,AZ,20000,5000,75,65,69,West Valley Hospital
6.03,2.14,32.42929,-110.94843,AZ,18000,4000,50,73,85,Oro Valley Hospital
8.53,2.53,33.47818,-112.25744,AZ,28000,5000,50,58,69,Banner Estrella Medical Center
7.46,2.27,35.00155,-114.59763,AZ,24000,4000,0,0,0,Valley View Medical Center
10.07,2.29,33.28686,-111.75246,AZ,34000,5000,50,63,63,Mercy Gilbert Medical Center
7.09,2.77,33.39128,-111.61125,AZ,22000,6000,50,60,11,Mountain Vista Medical Center Lp
8.72,2.29,33.38269,-111.72100,AZ,29000,5000,50,70,57,Banner Gateway Medical Center
5.70,2.29,33.42537,-111.82251,AZ,17000,5000,50,82,8,Arizona Regional Medical Center
5.02,2.14,36.10940,-94.16036,AR,15000,4000,33,77,74,Washington Regional Med Ctr At North Hills
5.22,2.21,34.75031,-92.33897,AR,15000,4000,66,63,82,St Vincent Infirmary Medical Center
2.28,2.09,35.05399,-93.38856,AR,5000,4000,0,0,0,John Ed Chambers Mem Hosp Inc
4.09,2.19,35.25046,-91.70056,AR,11000,4000,50,61,63,White County Medical Center
13.25,4.93,34.74866,-92.35422,AR,45000,14000,50,51,33,Uams Medical Center
3.22,2.25,35.83746,-90.70386,AR,8000,4000,50,75,2,St Bernards Medical Ctr
6.35,2.20,36.18082,-94.13644,AR,20000,4000,50,68,29,Nw Arkansas Hospitals Llc
6.52,2.16,34.46784,-93.06667,AR,20000,4000,66,66,85,St Josephs Mercy Health Center Inc
2.83,2.09,36.34295,-92.39442,AR,7000,4000,50,65,57,Baxter Regional Medical Center
5.42,2.26,35.08546,-92.45774,AR,16000,4000,50,72,79,Conway Regional Medical Center
4.77,2.13,34.77770,-92.12539,AR,14000,4000,50,60,13,Baptist Health Medical Center North Little Rock
3.05,2.16,36.05214,-90.49908,AR,7000,4000,0,0,0,Arkansas Methodist Medical Center
5.98,2.19,35.28275,-93.14901,AR,18000,4000,0,0,0,St Marys Regional Medical Center
5.09,2.46,35.14320,-90.18837,AR,15000,5000,0,0,0,Crittenden Memorial Hospital
4.02,2.16,35.37445,-94.41868,AR,11000,4000,50,53,85,Sparks Regional Medical Center
5.35,2.09,35.35395,-94.35262,AR,16000,4000,50,66,11,St Edward Mercy Medical Center
6.00,2.31,34.18894,-92.01886,AR,18000,5000,50,75,4,Jefferson Regional Medical Center
7.63,2.21,34.48600,-93.03521,AR,24000,4000,50,51,8,National Park Medical Center
5.63,2.11,34.57290,-92.58508,AR,17000,4000,50,88,72,Saline Memorial Hospital
6.86,2.25,33.22053,-92.67102,AR,22000,4000,50,70,13,Medical Center South Arkansas
5.30,2.18,34.74866,-92.35422,AR,16000,4000,50,43,21,Baptist Health Medical Center-Little Rock
4.75,2.21,35.80838,-90.66658,AR,14000,4000,50,57,69,Nea Baptist Memorial Hospital
6.27,2.33,35.76927,-91.63408,AR,19000,5000,33,63,37,White River Medical Center
4.28,2.08,34.73868,-92.39307,AR,12000,4000,75,86,79,Arkansas Heart Hospital
4.14,2.05,34.81290,-92.20814,AR,11000,4000,0,0,0,St Vincent Medical Center/North
13.79,3.16,37.63362,-122.08802,CA,47000,8000,50,60,6,St Rose Hospital
11.89,2.66,37.59283,-122.38249,CA,40000,6000,50,71,33,Peninsula Medical Center
12.71,2.67,37.76862,-122.43525,CA,43000,6000,50,50,74,California Pacific Medical Ctr-Davies Campus Hosp
14.56,2.66,38.32472,-122.29671,CA,50000,6000,50,72,82,Queen Of The Valley Medical Center
11.59,2.85,38.54384,-122.47401,CA,39000,7000,50,75,33,St Helena Hospital
12.39,2.66,38.57053,-121.45216,CA,42000,6000,83,53,27,Mercy General Hospital
5.18,3.30,34.06505,-118.23913,CA,15000,8000,0,0,0,Pacific Alliance Medical Center
11.16,2.79,33.97659,-117.38184,CA,38000,6000,50,65,57,Riverside Community Hospital
7.77,2.80,32.68425,-117.08161,CA,25000,6000,0,0,0,Paradise Valley Hospital
6.49,3.14,32.75426,-117.16592,CA,20000,8000,50,72,69,University Of California San Diego Medical Center
10.03,2.48,32.77495,-117.01467,CA,33000,5000,83,71,33,Grossmont Hospital
7.36,2.55,39.50528,-121.54100,CA,23000,6000,50,73,63,Oroville Hospital
10.32,2.55,35.38736,-119.01690,CA,34000,6000,33,85,79,Bakersfield Memorial Hospital
11.20,3.88,37.31288,-121.93329,CA,38000,10000,66,65,1,Santa Clara Valley Medical Center
9.91,2.38,39.74221,-121.85000,CA,33000,5000,83,71,48,Enloe Medical Center
5.51,3.63,34.30238,-118.36957,CA,17000,10000,50,90,29,Lac/Olive View-Ucla Medical Center
11.17,3.06,37.82206,-122.26275,CA,38000,7000,50,63,32,Alta Bates Summit Medical Center
8.27,2.70,32.78037,-115.56848,CA,27000,6000,50,97,69,El Centro Regional Medical Center
12.36,3.31,37.79100,-122.43125,CA,42000,8000,83,63,11,California Pacific Medical Ctr-Pacific Campus Hosp
5.91,2.67,34.67486,-118.15771,CA,18000,6000,50,67,44,Antelope Valley Hospital Med Center
7.52,2.55,36.32737,-119.29548,CA,24000,6000,50,56,12,Kaweah Delta Medical Center
10.83,2.94,34.12834,-118.25777,CA,36000,7000,50,72,44,Glendale Mem Hospital & Hlth Center
8.02,2.98,36.73000,-119.78000,CA,26000,7000,50,71,0,Community Regional Medical Center
10.98,3.22,34.09643,-118.29103,CA,37000,8000,75,76,74,Hollywood Presbyterian Medical Center
10.93,2.50,33.78036,-117.86495,CA,37000,5000,50,60,88,St Joseph Hospital
9.07,2.89,32.75143,-117.16083,CA,30000,7000,33,62,69,Scripps Mercy Hospital
9.10,2.50,33.73798,-118.30525,CA,30000,5000,50,81,81,Providence Little Co Of Mary Med Ctr San Pedro
12.82,2.95,37.95337,-122.33672,CA,44000,7000,50,63,18,Doctors Medical Center-San Pablo
11.86,2.70,34.21674,-119.15631,CA,40000,6000,50,63,6,St Johns Regional Medical Center
14.32,2.70,37.96987,-121.28873,CA,49000,6000,83,68,97,St Josephs Med Center Of Stockton
10.96,3.01,34.13101,-117.32181,CA,37000,7000,50,83,46,Community Hospital Of San Bernardino
7.93,2.50,36.83532,-119.76562,CA,26000,5000,50,66,57,Saint Agnes Medical Center
9.36,2.43,34.10130,-117.63651,CA,31000,5000,50,66,85,San Antonio Community Hospital
11.98,2.71,32.79949,-117.15394,CA,41000,6000,66,62,11,Sharp Memorial Hospital
11.74,3.00,38.13118,-122.23732,CA,40000,7000,50,81,29,Sutter Solano Medical Center
15.00,3.19,34.04932,-118.21746,CA,52000,8000,25,73,98,White Memorial Medical Center
