size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
6.84,2.30,36.18082,-94.13644,24701.53,5819.22,NW ARKANSAS HOSPITALS, LLC,0.0,0.327,0.245,0.818,0.0,0.0,0.164,0.0
6.04,2.28,34.46784,-93.06667,21360.61,5729.12,ST JOSEPHS MERCY HEALTH CENTER INC,0.0,0.343,0.942,0.171,0.0,0.0,0.171,0.0
5.76,2.66,35.14320,-90.18837,20204.07,7312.80,CRITTENDEN MEMORIAL HOSPITAL,0.0,0.303,0.303,0.0,0.0,0.0,0.0,0.0
3.13,2.16,36.34295,-92.39442,9248.14,5240.88,BAXTER REGIONAL MEDICAL CENTER,0.0,0.0,0.484,0.194,0.0,0.097,0.194,0.0
4.78,2.25,35.08546,-92.45774,16140.67,5615.90,CONWAY REGIONAL MEDICAL CENTER,0.0,0.62,1.24,0.155,0.0,0.0,0.0,0.0
4.84,2.23,34.77770,-92.12539,16389.78,5514.55,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089
3.63,2.32,36.05214,-90.49908,11346.81,5884.78,ARKANSAS METHODIST MEDICAL CENTER,0.0,0.0,0.51,0.255,0.0,0.0,0.0,0.0
5.90,2.37,35.28275,-93.14901,20787.98,6091.60,ST MARYS REGIONAL MEDICAL CENTER,0.0,0.429,1.287,0.0,0.0,0.0,0.0,0.215
2.52,2.15,36.28982,-90.99750,6745.50,5203.39,FIVE RIVERS MEDICAL CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.97,2.28,33.57575,-92.83683,12749.52,5712.30,OUACHITA COUNTY MEDICAL CENTER,0.0,0.0,1.123,0.0,0.0,0.0,0.0,0.0
2.70,2.19,33.62900,-91.79096,7476.37,5355.30,DREW MEMORIAL HOSPITAL,0.0,0.0,0.559,0.0,0.0,0.0,0.0,0.0
3.53,2.27,35.37445,-94.41868,10930.52,5682.38,SPARKS REGIONAL MEDICAL CENTER,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069
5.48,2.20,35.35395,-94.35262,19052.21,5376.65,ST EDWARD MERCY MEDICAL CENTER,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0
3.23,2.37,33.27510,-93.24001,9664.62,6114.55,MAGNOLIA HOSPITAL,0.0,0.563,0.0,0.0,0.0,0.0,0.0,0.0
6.86,2.44,34.18894,-92.01886,24787.54,6397.54,JEFFERSON REGIONAL MEDICAL CENTER,0.0,0.453,0.567,0.0,0.0,0.0,0.113,0.0
3.13,2.45,34.51764,-91.55932,9277.60,6434.17,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,0.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0
4.14,2.20,34.87240,-92.12256,13482.53,5381.78,NORTH METRO MEDICAL CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653
4.59,2.31,34.35877,-92.78638,15329.14,5841.32,HOT SPRING COUNTY MEDICAL CENTER,0.0,0.0,1.401,0.0,0.0,0.0,0.0,0.0
10.58,2.35,34.48600,-93.03521,40254.45,6036.31,NATIONAL PARK MEDICAL CENTER,0.0,0.423,0.846,0.423,0.212,0.0,0.212,0.0
8.80,2.23,35.60836,-91.26499,32840.04,5530.46,HARRIS HOSPITAL,0.0,0.444,1.333,0.0,0.0,0.0,0.0,0.0
5.01,2.25,34.57290,-92.58508,17105.22,5607.35,SALINE MEMORIAL HOSPITAL,0.0,0.442,0.221,0.0,0.0,0.0,0.0,0.0
6.91,2.46,34.51022,-90.62718,24989.29,6496.62,HELENA REGIONAL MEDICAL CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.63,2.48,33.22053,-92.67102,32173.40,6569.78,MEDICAL CENTER SOUTH ARKANSAS,0.0,0.379,0.947,0.0,0.0,0.189,0.0,0.0
