size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
6.92,2.28,36.18082,-94.13644,25667.81,5897.37,0.0,0.327,0.245,0.818,0.0,0.0,0.164,0.0,NW ARKANSAS HOSPITALS LLC
6.39,2.24,34.46784,-93.06667,23423.32,5733.90,0.0,0.343,0.942,0.171,0.0,0.0,0.171,0.0,ST JOSEPHS MERCY HEALTH CENTER INC
3.55,2.15,36.34295,-92.39442,11340.98,5361.38,0.0,0.0,0.484,0.194,0.0,0.097,0.194,0.0,BAXTER REGIONAL MEDICAL CENTER
4.48,2.20,35.08546,-92.45774,15307.53,5559.33,0.0,0.62,1.24,0.155,0.0,0.0,0.0,0.0,CONWAY REGIONAL MEDICAL CENTER
4.58,2.18,34.77770,-92.12539,15699.93,5503.37,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK
5.18,2.34,36.05214,-90.49908,18283.64,6167.93,0.0,0.0,0.51,0.255,0.0,0.0,0.0,0.0,ARKANSAS METHODIST MEDICAL CENTER
5.83,2.28,35.28275,-93.14901,21022.56,5893.87,0.0,0.429,1.287,0.0,0.0,0.0,0.0,0.215,ST MARYS REGIONAL MEDICAL CENTER
6.74,2.59,35.14320,-90.18837,24911.68,7230.12,0.0,0.303,0.303,0.0,0.0,0.0,0.0,0.0,CRITTENDEN MEMORIAL HOSPITAL
3.38,2.28,36.28982,-90.99750,10593.37,5928.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIVE RIVERS MEDICAL CENTER
4.16,2.27,33.57575,-92.83683,13932.08,5859.17,0.0,0.0,1.123,0.0,0.0,0.0,0.0,0.0,OUACHITA COUNTY MEDICAL CENTER
3.05,2.18,33.62900,-91.79096,9190.90,5480.51,0.0,0.0,0.559,0.0,0.0,0.0,0.0,0.0,DREW MEMORIAL HOSPITAL
4.65,2.24,35.37445,-94.41868,16006.19,5744.87,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069,SPARKS REGIONAL MEDICAL CENTER
6.85,2.18,35.35395,-94.35262,25401.56,5475.94,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0,ST EDWARD MERCY MEDICAL CENTER
3.73,2.26,33.27510,-93.24001,12081.05,5836.03,0.0,0.563,0.0,0.0,0.0,0.0,0.0,0.0,MAGNOLIA HOSPITAL
5.11,2.61,35.94320,-89.91713,17967.03,7332.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GREAT RIVER MEDICAL CENTER
6.25,2.38,34.18894,-92.01886,22816.64,6339.96,0.0,0.453,0.567,0.0,0.0,0.0,0.113,0.0,JEFFERSON REGIONAL MEDICAL CENTER
3.89,2.37,34.51764,-91.55932,12764.17,6310.33,0.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,BAPTIST HEALTH MEDICAL CENTER-STUTTGART
4.71,2.11,34.87240,-92.12256,16268.80,5200.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653,NORTH METRO MEDICAL CENTER
5.06,2.25,34.35877,-92.78638,17762.13,5782.17,0.0,0.0,1.401,0.0,0.0,0.0,0.0,0.0,HOT SPRING COUNTY MEDICAL CENTER
10.69,2.31,34.48600,-93.03521,41771.51,6061.04,0.0,0.423,0.846,0.423,0.212,0.0,0.212,0.0,NATIONAL PARK MEDICAL CENTER
9.59,2.24,35.60836,-91.26499,37048.48,5747.15,0.0,0.444,1.333,0.0,0.0,0.0,0.0,0.0,HARRIS HOSPITAL
