size_charge,size_pay,lat,lon,state,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
6.03,2.32,31.21673,-85.36307,AL,20000,6000,50,51,21,Southeast Alabama Medical Center
3.64,2.33,34.22148,-86.15966,AL,11000,6000,50,91,54,Marshall Medical Center South
6.97,2.24,34.80175,-87.67514,AL,24000,5000,50,65,2,Eliza Coffee Memorial Hospital
3.24,2.12,34.36605,-86.42127,AL,9000,5000,0,0,0,Marshall Medical Center North
5.83,2.36,33.59616,-86.66750,AL,19000,6000,66,78,1,St Vincent'S East
7.17,2.17,34.43845,-85.75574,AL,24000,5000,0,0,0,Dekalb Regional Medical Center
7.56,2.29,33.25607,-86.81035,AL,26000,6000,83,70,63,Shelby Baptist Medical Center
4.95,2.28,34.74649,-87.69895,AL,16000,6000,50,91,33,Helen Keller Memorial Hospital
7.49,3.01,32.32785,-86.27750,AL,26000,8000,50,67,54,Baptist Medical Center South
6.46,2.36,32.36656,-86.28572,AL,22000,6000,50,68,82,Jackson Hospital & Clinic Inc
3.17,2.41,32.82377,-85.17019,AL,9000,6000,0,0,0,George H. Lanier Memorial Hospital
3.06,2.31,32.63806,-85.40413,AL,9000,6000,50,80,13,East Alabama Medical Center And Snf
6.60,2.99,33.50619,-86.80210,AL,22000,8000,66,45,11,University Of Alabama Hospital
4.68,2.27,34.20768,-86.87489,AL,15000,6000,50,63,79,Cullman Regional Medical Center
6.84,2.11,33.66767,-85.83420,AL,23000,5000,0,0,0,Stringfellow Memorial Hospital
6.95,2.42,34.72007,-86.58108,AL,23000,6000,50,65,44,Huntsville Hospital
19.40,2.26,34.00941,-85.97078,AL,71000,6000,66,67,27,Gadsden Regional Medical Center
12.76,2.30,34.00426,-86.00339,AL,46000,6000,75,81,90,Riverview Regional Medical Center
8.19,2.47,34.57705,-87.01588,AL,28000,6000,0,0,0,Parkway Medical Center
8.19,2.30,31.23767,-85.45625,AL,28000,6000,50,55,79,Flowers Hospital
5.03,2.18,33.50734,-86.78958,AL,16000,5000,50,72,21,St Vincent'S Birmingham
5.04,2.44,34.48290,-87.28601,AL,16000,6000,0,0,0,Lawrence Medical Center
2.42,2.21,31.04825,-85.88999,AL,6000,5000,0,0,0,Wiregrass Medical Center
3.36,2.31,32.94573,-85.98570,AL,10000,6000,50,71,5,Russell Hospital
6.10,2.24,33.65640,-85.82284,AL,20000,5000,50,60,5,Northeast Alabama Regional Med Center
3.12,2.43,34.80351,-86.97726,AL,9000,6000,0,0,0,Athens-Limestone Hospital
9.41,2.20,30.42700,-87.68386,AL,33000,5000,50,95,24,South Baldwin Regional Medical Center
2.82,2.25,34.59052,-86.97262,AL,8000,6000,50,77,54,Decatur General Hospital
6.07,2.33,33.83218,-87.30385,AL,20000,6000,50,78,95,Walker Baptist Medical Center
5.21,2.20,30.68199,-88.19897,AL,17000,5000,83,86,0,Providence Hospital
6.21,2.42,33.20521,-87.52546,AL,21000,6000,66,66,21,D C H Regional Medical Center
3.99,2.29,31.12918,-87.07279,AL,12000,6000,0,0,0,D W Mcmillan Memorial Hospital
5.00,2.11,30.51916,-87.88842,AL,16000,5000,50,90,17,Thomas Hospital
5.24,2.52,33.44033,-86.09023,AL,17000,7000,0,0,0,Citizens Baptist Medical Center
8.77,2.43,33.49854,-86.84633,AL,30000,6000,66,70,8,Baptist Medical Center-Princeton
11.62,2.34,33.51420,-86.74859,AL,41000,6000,66,27,11,Trinity Medical Center
