size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
16.50,2.43,36.18082,-94.13644,91534.32,12201.26,0.0,0.327,0.245,0.818,0.0,0.0,0.164,0.0,NW ARKANSAS HOSPITALS LLC
6.84,2.32,34.46784,-93.06667,37074.73,11561.67,0.0,0.343,0.942,0.171,0.0,0.0,0.171,0.0,ST JOSEPHS MERCY HEALTH CENTER INC
9.92,2.20,36.34295,-92.39442,54440.35,10862.65,0.0,0.0,0.484,0.194,0.0,0.097,0.194,0.0,BAXTER REGIONAL MEDICAL CENTER
7.71,2.24,35.08546,-92.45774,41977.91,11087.00,0.0,0.62,1.24,0.155,0.0,0.0,0.0,0.0,CONWAY REGIONAL MEDICAL CENTER
5.66,2.23,34.77770,-92.12539,30407.43,11056.33,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK
12.41,2.45,35.37445,-94.41868,68428.78,12283.00,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069,SPARKS REGIONAL MEDICAL CENTER
5.68,2.33,35.35395,-94.35262,30521.07,11594.00,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0,ST EDWARD MERCY MEDICAL CENTER
18.78,2.47,34.48600,-93.03521,104342.58,12394.67,0.0,0.423,0.846,0.423,0.212,0.0,0.212,0.0,NATIONAL PARK MEDICAL CENTER
6.91,2.32,34.74866,-92.35422,37461.59,11567.61,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
8.15,2.53,35.80838,-90.66658,44448.06,12764.50,0.0,0.134,0.939,0.402,0.0,0.0,0.134,0.134,NEA BAPTIST MEMORIAL HOSPITAL
10.45,2.12,34.73868,-92.39307,57421.89,10461.03,0.0,0.101,0.101,0.101,0.0,0.0,0.0,0.0,ARKANSAS HEART HOSPITAL
10.41,3.16,40.78366,-124.14246,57198.18,16292.00,0.0,0.179,0.716,0.0,0.0,0.179,0.179,0.0,ST JOSEPH HOSPITAL
