size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
3.23,2.32,35.83746,-90.70386,12081.62,7668.46,ST BERNARDS MEDICAL CTR,0.0,0.119,0.474,0.178,0.0,0.0,0.059,0.0
5.98,2.23,36.18082,-94.13644,25380.76,7225.29,NW ARKANSAS HOSPITALS, LLC,0.0,0.327,0.245,0.818,0.0,0.0,0.164,0.0
4.01,2.13,36.34295,-92.39442,15834.82,6758.55,BAXTER REGIONAL MEDICAL CENTER,0.0,0.0,0.484,0.194,0.0,0.097,0.194,0.0
4.42,2.14,34.77770,-92.12539,17852.00,6800.00,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089
5.87,2.27,35.28275,-93.14901,24855.64,7416.55,ST MARYS REGIONAL MEDICAL CENTER,0.0,0.429,1.287,0.0,0.0,0.0,0.0,0.215
5.49,2.11,35.35395,-94.35262,23014.83,6621.00,ST EDWARD MERCY MEDICAL CENTER,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0
7.91,2.54,34.18894,-92.01886,34738.15,8719.38,JEFFERSON REGIONAL MEDICAL CENTER,0.0,0.453,0.567,0.0,0.0,0.0,0.113,0.0
5.54,2.21,34.74866,-92.35422,23257.06,7112.88,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077
5.49,2.35,35.80838,-90.66658,22997.56,7829.44,NEA BAPTIST MEMORIAL HOSPITAL,0.0,0.134,0.939,0.402,0.0,0.0,0.134,0.134
5.67,2.30,35.76927,-91.63408,23905.33,7588.00,WHITE RIVER MEDICAL CENTER,0.0,0.87,0.497,0.249,0.0,0.0,0.373,0.0
5.05,2.06,34.73868,-92.39307,20870.23,6423.00,ARKANSAS HEART HOSPITAL,0.0,0.101,0.101,0.101,0.0,0.0,0.0,0.0
9.49,2.74,37.59283,-122.38249,42406.35,9684.00,PENINSULA MEDICAL CENTER,0.0,0.495,0.619,1.114,0.0,0.0,0.0,0.0
13.21,2.90,38.32472,-122.29671,60438.46,10478.23,QUEEN OF THE VALLEY MEDICAL CENTER,0.0,0.306,1.073,0.613,0.0,0.0,0.0,0.0
12.52,2.89,38.57053,-121.45216,57090.93,10431.00,MERCY GENERAL HOSPITAL,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083
5.05,3.75,34.06505,-118.23913,20892.00,14576.62,PACIFIC ALLIANCE MEDICAL CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356
17.91,3.20,33.97659,-117.38184,83196.47,11946.00,RIVERSIDE COMMUNITY HOSPITAL,0.0,0.54,0.432,0.324,0.0,0.0,0.0,0.216
11.36,2.71,32.77495,-117.01467,51467.32,9555.32,GROSSMONT HOSPITAL,0.0,0.131,0.327,0.523,0.0,0.065,0.0,0.0
8.38,2.72,39.50528,-121.54100,37009.67,9593.00,OROVILLE HOSPITAL,0.0,0.366,0.61,0.0,0.0,0.0,0.244,0.0
16.32,3.10,35.38736,-119.01690,75476.71,11454.79,BAKERSFIELD MEMORIAL HOSPITAL,0.0,0.381,0.507,0.0,0.0,0.0,0.0,0.0
13.97,3.62,37.82206,-122.26275,64095.07,13954.50,ALTA BATES SUMMIT MEDICAL CENTER,0.0,0.897,0.489,0.489,0.0,0.0,0.163,0.0
8.90,3.08,34.67486,-118.15771,39541.67,11321.88,ANTELOPE VALLEY HOSPITAL MED CENTER,0.0,0.369,0.462,0.092,0.0,0.185,0.0,0.0
15.05,3.26,34.12834,-118.25777,69308.75,12194.25,GLENDALE MEM HOSPITAL & HLTH CENTER,0.0,0.231,0.463,0.116,0.0,0.0,0.116,0.0
11.98,2.88,33.78036,-117.86495,54447.94,10360.12,ST JOSEPH HOSPITAL,0.0,0.106,0.53,0.212,0.0,0.106,0.212,0.0
8.45,3.02,32.75143,-117.16083,37348.62,11066.48,SCRIPPS MERCY HOSPITAL,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0
9.61,2.93,34.21674,-119.15631,42997.69,10619.92,ST JOHNS REGIONAL MEDICAL CENTER,0.0,0.601,0.601,0.241,0.0,0.12,0.0,0.0
22.68,3.45,37.96987,-121.28873,106271.46,13128.23,ST JOSEPHS MED CENTER OF STOCKTON,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0
10.89,3.34,34.13101,-117.32181,49161.92,12606.08,COMMUNITY HOSPITAL OF SAN BERNARDINO,0.0,1.585,0.396,0.0,0.0,0.0,0.0,0.0
10.49,3.20,36.83532,-119.76562,47261.95,11905.14,SAINT AGNES MEDICAL CENTER,0.0,0.275,0.826,0.138,0.0,0.0,0.184,0.0
6.35,2.54,34.10130,-117.63651,27208.00,8740.50,SAN ANTONIO COMMUNITY HOSPITAL,0.0,0.539,0.673,0.135,0.0,0.0,0.135,0.0
15.96,3.13,32.79949,-117.15394,73744.00,11581.00,SHARP MEMORIAL HOSPITAL,0.0,0.288,0.672,0.48,0.0,0.096,0.0,0.0
18.19,3.94,34.04932,-118.21746,84518.36,15512.36,WHITE MEMORIAL MEDICAL CENTER,0.0,0.339,0.904,0.0,0.0,0.0,0.113,0.0
9.18,3.58,33.92963,-118.20332,40915.04,13767.42,SAINT FRANCIS MEDICAL CENTER,0.0,0.684,0.171,0.342,0.0,0.0,0.0,0.0
12.65,3.34,38.57155,-121.46874,57710.61,12589.39,SUTTER GENERAL HOSPITAL,0.0,0.129,0.579,0.643,0.0,0.0,0.0,0.0
12.65,4.72,34.02685,-118.48651,57701.00,19297.24,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,0.0,0.45,0.36,0.629,0.0,0.0,0.0,0.0
13.60,2.99,33.12535,-117.07336,62312.95,10919.89,PALOMAR MEDICAL CENTER,0.0,0.56,0.56,0.224,0.0,0.0,0.224,0.112
12.77,3.69,34.22014,-118.53410,58283.60,14284.40,NORTHRIDGE HOSPITAL MEDICAL CENTER,0.0,1.27,0.098,0.586,0.0,0.195,0.098,0.0
8.33,2.91,36.32362,-119.66726,36754.62,10514.38,ADVENTIST MEDICAL CENTER,0.0,0.129,0.516,0.0,0.0,0.0,0.0,0.0
17.36,3.66,37.36257,-121.84974,80511.20,14170.00,REGIONAL MEDICAL CENTER OF SAN JOSE,0.0,0.248,0.124,0.372,0.0,0.0,0.372,0.0
8.73,3.12,34.19494,-118.46319,38734.42,11549.58,VALLEY PRESBYTERIAN HOSPITAL,0.0,0.295,0.59,0.295,0.0,0.0,0.0,0.0
10.04,2.88,34.13495,-117.27603,45073.94,10377.31,ST BERNARDINE MEDICAL CENTER,0.0,0.42,0.42,0.0,0.0,0.14,0.14,0.0
19.63,3.51,34.10081,-118.10588,91526.45,13415.40,SAN GABRIEL VALLEY MEDICAL CENTER,0.0,0.207,0.414,0.414,0.0,0.0,0.414,0.0
7.68,2.60,39.22809,-121.04721,33634.77,9035.46,SIERRA NEVADA MEMORIAL HOSPITAL,0.0,0.777,0.388,0.388,0.0,0.0,0.0,0.194
11.94,3.39,37.32710,-121.93863,54251.88,12824.88,O'CONNOR HOSPITAL,0.0,0.121,0.364,0.486,0.0,0.0,0.121,0.0
16.16,3.23,33.89465,-117.92716,74727.00,12046.06,ST JUDE MEDICAL CENTER,0.0,0.103,0.309,0.516,0.0,0.0,0.206,0.0
11.64,3.28,33.77991,-118.18602,52797.14,12308.43,ST MARY MEDICAL CENTER,0.0,0.0,0.523,0.0,0.0,0.174,0.0,0.0
18.31,3.55,36.92821,-121.79360,85127.27,13617.64,WATSONVILLE COMMUNITY HOSPITAL,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0
25.69,3.29,37.55717,-121.98126,120874.09,12373.91,WASHINGTON HOSPITAL,0.0,0.196,0.785,0.589,0.0,0.098,0.0,0.098
10.35,3.42,33.62229,-117.92995,46537.72,12979.89,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,0.0,0.544,0.302,0.363,0.0,0.0,0.06,0.0
17.64,3.04,33.84780,-117.93661,81875.53,11148.00,AHMC ANAHEIM REGIONAL MEDICAL CENTER,0.0,0.632,0.474,0.0,0.0,0.0,0.0,0.158
10.04,3.48,33.77483,-117.91329,45059.35,13261.76,GARDEN GROVE HOSPITAL & MEDICAL CENTER,0.0,0.892,0.297,0.0,0.0,0.0,0.0,0.0
13.95,2.67,34.15601,-118.32834,63995.27,9336.95,PROVIDENCE SAINT JOSEPH MEDICAL CTR,0.0,0.58,0.248,0.166,0.0,0.0,0.0,0.0
9.52,2.85,34.13973,-118.03534,42535.96,10219.16,METHODIST HOSPITAL OF SOUTHERN CA,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087
19.19,3.66,34.14987,-118.23117,89388.29,14148.76,GLENDALE ADVENTIST MEDICAL CENTER,0.0,0.23,1.075,0.0,0.0,0.0,0.154,0.0
11.54,2.75,33.83862,-116.54557,52315.38,9720.31,DESERT REGIONAL MEDICAL CENTER,0.0,0.507,0.71,0.0,0.0,0.0,0.0,0.0
8.16,3.42,36.06956,-119.02748,35940.82,12969.18,SIERRA VIEW DISTRICT HOSPITAL,0.0,1.188,0.396,0.396,0.0,0.0,0.198,0.0
21.35,5.91,34.06675,-118.44613,99857.67,25073.20,RONALD REAGAN UCLA MEDICAL CENTER,0.079,0.707,0.786,0.472,0.0,0.157,0.707,0.236
20.01,2.79,34.27915,-118.46006,93365.42,9953.33,PROVIDENCE HOLY CROSS MEDICAL CENTER,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.128
8.18,2.89,40.58654,-122.39168,36062.67,10444.67,MERCY MEDICAL CENTER REDDING,0.0,0.238,0.713,0.079,0.0,0.0,0.079,0.0
21.11,3.36,37.69502,-121.88095,98689.38,12683.31,VALLEYCARE MEDICAL CENTER,0.0,1.221,0.814,0.407,0.0,0.0,0.0,0.0
13.60,3.16,37.67947,-122.47447,62314.91,11742.18,SETON MEDICAL CENTER,0.0,0.253,0.38,0.127,0.0,0.0,0.127,0.127
8.70,2.39,34.03009,-118.47833,38569.85,7985.00,SAINT JOHN'S HEALTH CENTER,0.0,0.165,0.248,0.0,0.0,0.0,0.165,0.0
9.44,2.51,35.37279,-119.02817,42153.43,8602.00,MERCY HOSPITAL,0.0,0.74,0.555,0.0,0.0,0.0,0.555,0.0
12.93,2.69,34.50107,-117.17285,59056.50,9453.00,ST MARY MEDICAL CENTER,0.0,0.245,0.368,0.0,0.0,0.0,0.0,0.0
4.73,2.71,39.15350,-123.20435,19312.70,9540.00,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.49,2.73,37.36934,-122.08047,56945.00,9641.18,EL CAMINO HOSPITAL,0.0,0.83,0.554,1.015,0.0,0.277,0.185,0.0
10.63,3.13,38.76514,-121.24979,47895.91,11596.45,SUTTER ROSEVILLE MEDICAL CENTER,0.0,0.208,0.415,0.83,0.0,0.0,0.0,0.0
7.19,3.59,34.05076,-117.26395,31250.63,13818.40,LOMA LINDA UNIVERSITY MEDICAL CENTER,0.0,1.539,0.513,0.366,0.0,0.0,0.147,0.147
13.00,3.63,33.78798,-117.89026,59415.18,13986.00,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,0.0,0.652,0.261,0.522,0.0,0.0,0.13,0.391
4.51,2.90,34.01501,-118.10064,18274.42,10470.83,BEVERLY HOSPITAL,0.0,0.203,0.407,0.0,0.0,0.0,0.0,0.0
11.59,2.51,33.81131,-118.34364,52551.20,8600.00,TORRANCE MEMORIAL MEDICAL CENTER,0.0,0.585,0.418,0.167,0.0,0.0,0.418,0.0
12.75,2.63,33.83891,-118.35677,58191.76,9151.76,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,0.0,0.179,0.089,0.089,0.0,0.0,0.0,0.0
18.70,3.34,38.26174,-122.04662,87032.58,12625.67,NORTHBAY MEDICAL CENTER,0.0,0.52,0.26,0.26,0.0,0.0,0.26,0.0
6.70,3.11,34.08802,-117.89341,28866.47,11479.00,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,0.0,1.315,0.088,0.263,0.0,0.088,0.0,0.0
11.91,2.90,33.93530,-118.13030,54135.53,10455.84,DOWNEY REGIONAL MEDICAL CENTER,0.0,0.33,0.11,0.0,0.0,0.0,0.0,0.0
8.88,2.51,34.27459,-119.25812,39417.21,8584.07,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,0.0,0.114,0.114,0.114,0.0,0.114,0.341,0.114
8.95,2.65,33.82557,-117.99493,39794.45,9275.25,WEST ANAHEIM MEDICAL CENTER,0.0,0.191,0.191,0.0,0.0,0.0,0.0,0.0
8.75,2.74,34.13364,-118.15275,38813.86,9676.62,HUNTINGTON MEMORIAL HOSPITAL,0.0,0.171,0.514,0.171,0.0,0.0,0.057,0.057
16.64,4.01,37.43436,-122.18013,77029.57,15831.29,STANFORD HOSPITAL,0.0,0.28,0.449,0.337,0.0,0.0,0.112,0.112
10.08,3.09,37.34027,-120.46817,45265.31,11368.31,MERCY MEDICAL CENTER,0.0,0.358,0.597,0.119,0.0,0.0,0.0,0.0
13.00,4.46,37.76421,-122.45716,59399.80,18025.15,UCSF MEDICAL CENTER,0.0,0.738,0.492,0.492,0.0,0.123,0.123,0.0
8.07,2.74,35.38338,-119.01969,35535.90,9683.00,SAN JOAQUIN COMMUNITY HOSPITAL,0.0,0.606,0.242,0.0,0.0,0.0,0.0,0.0
8.72,2.88,33.80861,-118.18661,38677.82,10387.80,LONG BEACH MEMORIAL MEDICAL CENTER,0.0,0.66,0.6,0.42,0.0,0.0,0.0,0.06
8.97,3.08,37.69824,-122.08730,39874.97,11347.48,EDEN MEDICAL CENTER,0.0,0.431,0.0,0.431,0.0,0.0,0.288,0.288
20.60,3.36,37.98396,-122.03464,96231.29,12683.36,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,0.0,0.512,0.256,0.64,0.0,0.0,0.0,0.0
6.12,2.62,38.94514,-121.10174,26057.91,9123.00,SUTTER AUBURN FAITH HOSPITAL,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.0
9.28,3.26,34.06389,-118.27347,41371.05,12222.29,SAINT VINCENT MEDICAL CENTER,0.0,0.863,0.0,0.0,0.0,0.0,0.108,0.0
11.88,2.89,38.66956,-121.31378,53992.94,10429.81,MERCY SAN JUAN MEDICAL CENTER,0.0,0.085,0.34,0.17,0.0,0.0,0.17,0.085
5.29,2.68,33.70376,-117.98776,22050.00,9408.55,HUNTINGTON BEACH HOSPITAL,0.0,0.0,0.343,0.0,0.0,0.0,0.0,0.0
15.26,2.70,37.66867,-120.97339,70333.00,9509.33,MEMORIAL  MEDICAL CENTER,0.0,0.667,0.167,0.25,0.0,0.0,0.0,0.0
9.52,2.53,33.56100,-117.66530,42548.61,8698.44,MISSION HOSPITAL REGIONAL MED CENTER,0.0,0.311,0.466,0.233,0.0,0.078,0.233,0.0
17.20,3.14,33.71466,-117.93322,79752.79,11625.00,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,0.0,0.882,0.196,0.0,0.0,0.0,0.0,0.0
17.24,2.37,33.76335,-116.40628,79941.60,7910.00,EISENHOWER MEDICAL CENTER,0.0,0.344,0.589,0.393,0.0,0.049,0.0,0.049
9.68,2.84,33.83340,-118.08118,43299.55,10199.00,TRI-CITY REGIONAL MEDICAL CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0
12.92,2.66,33.84932,-118.15323,59022.55,9324.91,LAKEWOOD REGIONAL MEDICAL CENTER,0.0,0.143,0.57,0.143,0.0,0.0,0.0,0.0
16.35,3.92,38.55484,-121.45628,75621.71,15430.62,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,0.0,1.915,0.479,2.668,0.0,0.137,0.0,0.137
17.01,3.10,34.07664,-118.37955,78836.45,11430.50,CEDARS-SINAI MEDICAL CENTER,0.0,0.348,0.294,0.268,0.0,0.107,0.241,0.0
9.97,3.39,34.01936,-118.18661,44743.45,12847.00,LOS ANGELES COMMUNITY HOSPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0
9.47,2.53,33.70167,-117.95566,42319.25,8677.00,ORANGE COAST MEMORIAL MEDICAL CENTER,0.0,0.223,0.0,0.0,0.0,0.0,0.0,0.223
6.71,2.58,33.55876,-117.18329,28911.29,8921.38,SOUTHWEST HEALTHCARE SYSTEM,0.0,0.0,1.03,0.257,0.0,0.0,0.129,0.0
4.55,3.19,34.22139,-118.45660,18474.55,11855.00,MISSION COMMUNITY HOSPITAL - PANORAMA,0.0,0.376,0.0,0.0,0.0,0.0,0.0,0.0
22.20,3.56,34.06760,-118.12291,103944.00,13663.00,GARFIELD MEDICAL CENTER,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0
12.14,2.97,33.95076,-118.34828,55219.04,10788.20,CENTINELA HOSPITAL MEDICAL CENTER,0.0,0.139,0.279,0.0,0.0,0.07,0.139,0.0
16.66,2.66,34.05723,-118.36025,77122.60,9291.00,OLYMPIA MEDICAL CENTER,0.0,1.391,0.506,0.379,0.0,0.0,0.253,0.0
8.45,2.67,34.16028,-118.44948,37342.39,9364.61,SHERMAN OAKS HOSPITAL,0.0,0.244,0.0,0.244,0.0,0.0,0.0,0.0
9.89,2.53,32.77629,-117.05730,44316.92,8692.15,ALVARADO HOSPITAL MEDICAL CENTER,0.0,0.667,0.133,0.0,0.0,0.0,0.133,0.0
23.24,3.45,34.17067,-118.53200,109027.67,13159.00,PROVIDENCE TARZANA MEDICAL CENTER,0.0,1.031,0.344,0.258,0.0,0.0,0.172,0.086
11.66,3.88,34.06958,-118.26344,52888.91,15224.36,SILVER LAKE MEDICAL CENTER,0.0,0.271,0.271,0.0,0.0,0.0,0.271,0.0
6.83,2.44,40.41481,-104.70890,29485.18,8261.36,NORTH COLORADO MEDICAL CENTER,0.0,0.0,0.603,0.345,0.0,0.0,0.172,0.0
7.40,2.69,40.57315,-105.05741,32265.45,9468.09,POUDRE VALLEY HOSPITAL,0.0,0.181,0.543,0.362,0.0,0.0,0.0,0.091
12.68,2.95,38.83903,-104.80024,57859.67,10700.93,MEMORIAL HOSPITAL CENTRAL,0.0,0.363,0.544,0.06,0.0,0.0,0.0,0.181
9.36,3.70,39.74234,-104.84156,41749.44,14351.28,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT,0.0,0.843,0.169,1.096,0.0,0.0,0.084,0.0
8.07,3.12,41.30978,-72.93806,35504.50,11526.35,HOSPITAL OF ST RAPHAEL,0.0,0.344,0.516,0.602,0.0,0.0,0.086,0.043
8.17,3.40,41.77507,-72.69941,36011.70,12882.48,ST FRANCIS HOSPITAL & MEDICAL CENTER,0.0,0.714,0.672,0.462,0.0,0.0,0.126,0.084
5.39,2.53,41.33722,-72.10380,22509.80,8670.20,LAWRENCE & MEMORIAL HOSPITAL,0.0,0.401,0.321,0.08,0.0,0.08,0.0,0.0
10.47,3.27,41.18881,-73.16645,47139.94,12285.76,BRIDGEPORT HOSPITAL,0.0,0.711,0.622,0.622,0.0,0.0,0.622,0.089
7.20,2.56,41.54874,-72.80148,31303.00,8818.33,MIDSTATE MEDICAL CENTER,0.0,1.042,0.781,0.391,0.0,0.13,0.0,0.0
4.78,2.52,41.03431,-73.63020,19565.50,8625.58,GREENWICH HOSPITAL ASSOCIATION,0.0,0.102,0.407,0.611,0.0,0.102,0.204,0.102
9.35,2.79,41.55473,-72.64872,41729.72,9955.17,MIDDLESEX HOSPITAL,0.0,0.0,0.574,1.884,0.0,0.082,0.246,0.0
12.05,4.15,41.30400,-72.93502,54801.03,16515.09,YALE-NEW HAVEN HOSPITAL,0.0,0.865,0.587,0.68,0.0,0.124,0.062,0.34
4.86,2.54,41.54301,-72.08799,19963.33,8720.60,WILLIAM W BACKUS HOSPITAL,0.0,0.555,0.333,0.111,0.0,0.0,0.0,0.111
6.98,3.19,41.75412,-72.67927,30227.80,11899.95,HARTFORD HOSPITAL,0.0,0.402,0.511,0.548,0.0,0.073,0.073,0.11
6.83,2.44,41.78185,-72.52591,29523.18,8223.00,MANCHESTER MEMORIAL HOSPITAL,0.0,0.0,0.863,0.0,0.0,0.0,0.173,0.173
7.91,2.84,41.20049,-73.20281,34749.82,10156.47,ST VINCENT'S MEDICAL CENTER,0.0,0.375,0.25,0.437,0.0,0.0,0.0,0.0
10.32,3.88,41.40474,-73.44739,46414.83,15218.58,DANBURY HOSPITAL,0.0,0.0,0.517,0.46,0.0,0.0,0.057,0.23
7.23,2.93,41.11147,-73.42010,31457.31,10633.46,NORWALK HOSPITAL ASSOCIATION,0.0,0.195,0.39,0.098,0.0,0.0,0.293,0.0
6.86,2.72,41.66107,-72.78671,29638.62,9601.50,HOSPITAL OF CENTRAL CONNECTICUT, THE,0.0,0.249,0.187,0.435,0.0,0.062,0.124,0.124
5.52,2.99,39.69005,-75.68408,23141.44,10904.22,CHRISTIANA CARE HEALTH SERVICES, INC.,0.0,0.513,0.424,0.379,0.0,0.0,0.067,0.089
4.52,2.42,39.15135,-75.52309,18328.04,8126.88,BAYHEALTH - KENT GENERAL HOSPITAL,0.0,0.258,0.773,0.193,0.0,0.0,0.064,0.129
4.08,2.74,38.64231,-75.60660,16184.68,9694.14,NANTICOKE MEMORIAL HOSPITAL,0.0,0.421,0.0,0.0,0.0,0.0,0.211,0.0
6.33,2.33,38.77159,-75.14210,27068.86,7707.00,BEEBE MEDICAL CENTER,0.0,0.0,0.098,0.195,0.0,0.0,0.0,0.0
8.74,3.05,38.90106,-77.05079,38777.69,11209.12,GEORGE WASHINGTON UNIV HOSPITAL,0.0,0.445,1.112,0.778,0.0,0.445,0.0,0.111
7.10,4.05,38.91770,-77.02193,30796.40,16030.95,HOWARD UNIVERSITY HOSPITAL,0.0,0.805,0.322,0.644,0.0,0.0,0.161,0.0
6.95,2.93,38.94397,-76.99040,30111.55,10631.35,PROVIDENCE HOSPITAL,0.0,0.322,0.215,0.0,0.107,0.107,0.322,0.0
7.47,2.93,38.92944,-77.01473,32632.48,10618.17,WASHINGTON HOSPITAL CENTER,0.0,0.761,0.217,0.362,0.0,0.0,0.145,0.109
7.19,3.11,30.34913,-81.66391,31267.85,11465.79,SHANDS JACKSONVILLE MEDICAL CENTER,0.0,0.31,0.31,0.186,0.0,0.0,0.124,0.186
7.18,2.44,26.50479,-80.06979,31210.63,8247.21,BETHESDA MEMORIAL HOSPITAL,0.0,0.508,0.799,0.29,0.0,0.073,0.29,0.0
10.48,2.75,28.52517,-81.37729,47188.76,9736.32,ORLANDO HEALTH,0.0,0.826,0.486,0.219,0.0,0.049,0.097,0.024
8.15,2.44,28.57345,-81.36990,35901.28,8221.75,FLORIDA HOSPITAL,0.0,0.317,0.317,0.136,0.0,0.0,0.011,0.023
13.72,2.89,25.68309,-80.34038,62907.30,10444.56,BAPTIST HOSPITAL OF MIAMI INC,0.0,0.316,0.443,0.19,0.0,0.0,0.19,0.063
12.12,2.82,25.78846,-80.21644,55157.22,10090.41,UNIVERSITY OF MIAMI HOSPITAL,0.0,0.929,0.547,0.109,0.0,0.0,1.093,0.055
7.55,2.27,26.62849,-81.87423,33010.15,7429.95,LEE MEMORIAL HOSPITAL,0.0,0.511,0.746,1.021,0.0,0.0,0.157,0.039
5.38,2.33,29.20117,-81.05828,22494.64,7732.93,HALIFAX HEALTH MEDICAL CENTER,0.0,0.425,0.729,0.121,0.0,0.0,0.0,0.0
5.74,2.24,26.15053,-81.79919,24240.95,7252.26,NAPLES COMMUNITY HOSPITAL,0.0,0.303,0.539,0.101,0.0,0.0,0.135,0.034
6.77,2.16,28.08771,-80.61362,29227.70,6880.16,HOLMES REGIONAL MEDICAL CENTER,0.0,0.475,0.647,0.216,0.0,0.043,0.043,0.0
6.42,3.84,25.79143,-80.21250,27512.00,15018.84,JACKSON MEMORIAL HOSPITAL,0.047,0.837,0.186,0.186,0.0,0.047,0.326,0.0
5.58,2.10,28.83363,-82.33561,23474.75,6594.00,CITRUS MEMORIAL HOSPITAL,0.0,0.415,0.415,2.24,0.0,0.0,0.249,0.083
4.71,2.19,28.63051,-80.82437,19226.83,7030.50,PARRISH MEDICAL CENTER,0.0,0.588,0.441,0.294,0.0,0.0,0.147,0.0
11.61,2.72,25.86166,-80.21398,52644.97,9608.00,NORTH SHORE MEDICAL CENTER,0.0,0.15,0.225,0.0,0.0,0.0,0.075,0.0
7.52,2.32,28.54917,-81.52746,32847.00,7673.46,HEALTH CENTRAL,0.0,0.307,0.461,0.154,0.0,0.0,0.0,0.154
10.93,2.76,25.81317,-80.13996,49394.73,9815.18,MOUNT SINAI MEDICAL CENTER,0.0,0.313,0.813,0.313,0.0,0.063,0.125,0.063
