size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
3.01,2.13,36.34295,-92.39442,8294.09,4487.45,0.0,0.0,0.484,0.194,0.0,0.097,0.194,0.0,BAXTER REGIONAL MEDICAL CENTER
3.91,2.14,34.77770,-92.12539,12183.26,4564.63,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK
5.22,2.49,35.14320,-90.18837,17779.91,6064.52,0.0,0.303,0.303,0.0,0.0,0.0,0.0,0.0,CRITTENDEN MEMORIAL HOSPITAL
3.89,2.19,35.37445,-94.41868,12087.40,4751.90,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069,SPARKS REGIONAL MEDICAL CENTER
4.49,2.14,35.35395,-94.35262,14637.27,4554.45,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0,ST EDWARD MERCY MEDICAL CENTER
5.11,2.35,34.18894,-92.01886,17310.84,5445.92,0.0,0.453,0.567,0.0,0.0,0.0,0.113,0.0,JEFFERSON REGIONAL MEDICAL CENTER
3.73,2.28,34.35877,-92.78638,11409.27,5152.36,0.0,0.0,1.401,0.0,0.0,0.0,0.0,0.0,HOT SPRING COUNTY MEDICAL CENTER
4.37,2.15,34.57290,-92.58508,14121.81,4590.62,0.0,0.442,0.221,0.0,0.0,0.0,0.0,0.0,SALINE MEMORIAL HOSPITAL
4.21,2.19,34.74866,-92.35422,13470.39,4776.78,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
5.57,2.21,35.80838,-90.66658,19326.72,4837.00,0.0,0.134,0.939,0.402,0.0,0.0,0.134,0.134,NEA BAPTIST MEMORIAL HOSPITAL
4.98,2.27,35.76927,-91.63408,16759.81,5090.85,0.0,0.87,0.497,0.249,0.0,0.0,0.373,0.0,WHITE RIVER MEDICAL CENTER
14.62,3.24,37.63362,-122.08802,58229.57,9285.00,0.0,1.826,0.609,0.812,0.0,0.0,0.203,0.0,ST ROSE HOSPITAL
9.84,2.59,37.59283,-122.38249,37671.00,6503.00,0.0,0.495,0.619,1.114,0.0,0.0,0.0,0.0,PENINSULA MEDICAL CENTER
9.29,2.71,38.57053,-121.45216,35326.18,7009.55,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083,MERCY GENERAL HOSPITAL
6.81,3.14,32.75426,-117.16592,24657.31,8870.38,0.0,0.475,0.158,0.079,0.0,0.238,0.0,0.0,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
8.88,2.57,32.77495,-117.01467,33538.11,6393.59,0.0,0.131,0.327,0.523,0.0,0.065,0.0,0.0,GROSSMONT HOSPITAL
9.02,2.58,39.50528,-121.54100,34162.33,6442.00,0.0,0.366,0.61,0.0,0.0,0.0,0.244,0.0,OROVILLE HOSPITAL
11.38,2.43,39.74221,-121.85000,44313.46,5775.77,0.0,0.144,0.433,0.0,0.0,0.072,0.072,0.0,ENLOE MEDICAL CENTER
12.24,3.14,37.82206,-122.26275,47992.31,8848.85,0.0,0.897,0.489,0.489,0.0,0.0,0.163,0.0,ALTA BATES SUMMIT MEDICAL CENTER
7.88,2.76,32.78037,-115.56848,29253.41,7209.76,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,EL CENTRO REGIONAL MEDICAL CENTER
12.06,3.30,37.79100,-122.43125,47212.58,9549.67,0.0,0.689,0.536,0.842,0.0,0.0,0.153,0.0,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
6.08,3.13,34.67486,-118.15771,21496.88,8826.12,0.0,0.369,0.462,0.092,0.0,0.185,0.0,0.0,ANTELOPE VALLEY HOSPITAL MED CENTER
8.30,2.61,36.32737,-119.29548,31040.37,6575.47,0.0,0.4,0.599,0.4,0.0,0.0,0.2,0.067,KAWEAH DELTA MEDICAL CENTER
10.03,3.28,34.09643,-118.29103,38517.17,9439.00,0.0,0.695,0.139,0.834,0.0,0.0,0.0,0.0,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
10.56,2.48,33.78036,-117.86495,40775.00,6010.33,0.0,0.106,0.53,0.212,0.0,0.106,0.212,0.0,ST JOSEPH HOSPITAL
9.71,2.83,32.75143,-117.16083,37141.11,7497.39,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0,SCRIPPS MERCY HOSPITAL
12.25,2.94,37.95337,-122.33672,48041.31,7988.38,0.0,0.0,0.203,1.829,0.0,0.0,0.406,0.203,DOCTORS MEDICAL CENTER-SAN PABLO
9.28,2.60,34.21674,-119.15631,35260.40,6533.00,0.0,0.601,0.601,0.241,0.0,0.12,0.0,0.0,ST JOHNS REGIONAL MEDICAL CENTER
11.75,2.74,37.96987,-121.28873,45880.18,7137.45,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0,ST JOSEPHS MED CENTER OF STOCKTON
8.45,3.01,33.98932,-118.22426,31696.00,8270.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK
7.20,2.53,36.83532,-119.76562,26317.70,6213.89,0.0,0.275,0.826,0.138,0.0,0.0,0.184,0.0,SAINT AGNES MEDICAL CENTER
9.96,2.79,32.79949,-117.15394,38197.07,7322.07,0.0,0.288,0.672,0.48,0.0,0.096,0.0,0.0,SHARP MEMORIAL HOSPITAL
12.56,3.23,34.04932,-118.21746,49377.00,9220.06,0.0,0.339,0.904,0.0,0.0,0.0,0.113,0.0,WHITE MEMORIAL MEDICAL CENTER
10.59,2.82,38.57155,-121.46874,40899.48,7462.38,0.0,0.129,0.579,0.643,0.0,0.0,0.0,0.0,SUTTER GENERAL HOSPITAL
11.60,2.64,34.02685,-118.48651,45234.00,6691.89,0.0,0.45,0.36,0.629,0.0,0.0,0.0,0.0,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
8.90,2.47,33.12535,-117.07336,33627.83,5963.00,0.0,0.56,0.56,0.224,0.0,0.0,0.224,0.112,PALOMAR MEDICAL CENTER
12.01,2.71,34.22014,-118.53410,47021.30,6993.20,0.0,1.27,0.098,0.586,0.0,0.195,0.098,0.0,NORTHRIDGE HOSPITAL MEDICAL CENTER
6.59,2.58,36.32362,-119.66726,23682.92,6460.00,0.0,0.129,0.516,0.0,0.0,0.0,0.0,0.0,ADVENTIST MEDICAL CENTER
19.97,3.34,37.36257,-121.84974,81250.54,9705.00,0.0,0.248,0.124,0.372,0.0,0.0,0.372,0.0,REGIONAL MEDICAL CENTER OF SAN JOSE
