size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
3.84,2.72,35.83746,-90.70386,61039.48,36498.24,ST BERNARDS MEDICAL CTR,0.0,0.119,0.474,0.178,0.0,0.0,0.059,0.0
6.35,2.52,34.46784,-93.06667,116260.93,31930.14,ST JOSEPHS MERCY HEALTH CENTER INC,0.0,0.343,0.942,0.171,0.0,0.0,0.171,0.0
5.23,2.51,35.08546,-92.45774,91696.00,31829.82,CONWAY REGIONAL MEDICAL CENTER,0.0,0.62,1.24,0.155,0.0,0.0,0.0,0.0
4.05,2.49,35.37445,-94.41868,65753.23,31257.62,SPARKS REGIONAL MEDICAL CENTER,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069
5.60,2.38,35.35395,-94.35262,99870.33,28930.25,ST EDWARD MERCY MEDICAL CENTER,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0
6.53,2.58,34.74866,-92.35422,120420.06,33401.97,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077
16.63,4.04,37.63362,-122.08802,342921.16,65536.68,ST ROSE HOSPITAL,0.0,1.826,0.609,0.812,0.0,0.0,0.203,0.0
15.63,3.56,38.57053,-121.45216,320888.91,54956.18,MERCY GENERAL HOSPITAL,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083
17.06,3.87,33.97659,-117.38184,352361.52,61832.18,RIVERSIDE COMMUNITY HOSPITAL,0.0,0.54,0.432,0.324,0.0,0.0,0.0,0.216
8.70,3.29,32.68425,-117.08161,168208.04,48845.42,PARADISE VALLEY HOSPITAL,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0
9.18,4.09,32.75426,-117.16592,178641.36,66532.82,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,0.0,0.475,0.158,0.079,0.0,0.238,0.0,0.0
10.54,2.82,32.77495,-117.01467,208569.04,38665.58,GROSSMONT HOSPITAL,0.0,0.131,0.327,0.523,0.0,0.065,0.0,0.0
13.22,3.47,35.38736,-119.01690,267744.00,52909.40,BAKERSFIELD MEMORIAL HOSPITAL,0.0,0.381,0.507,0.0,0.0,0.0,0.0,0.0
11.25,4.55,37.31288,-121.93329,224254.16,76822.11,SANTA CLARA VALLEY MEDICAL CENTER,0.0,0.196,0.589,0.786,0.0,0.0,0.589,0.0
16.09,3.78,37.82206,-122.26275,330902.10,59858.33,ALTA BATES SUMMIT MEDICAL CENTER,0.0,0.897,0.489,0.489,0.0,0.0,0.163,0.0
15.99,4.27,37.79100,-122.43125,328668.93,70519.33,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,0.0,0.689,0.536,0.842,0.0,0.0,0.153,0.0
11.04,3.73,34.67486,-118.15771,219758.94,58649.28,ANTELOPE VALLEY HOSPITAL MED CENTER,0.0,0.369,0.462,0.092,0.0,0.185,0.0,0.0
8.98,3.19,36.32737,-119.29548,174301.69,46805.69,KAWEAH DELTA MEDICAL CENTER,0.0,0.4,0.599,0.4,0.0,0.0,0.2,0.067
19.32,4.12,34.12834,-118.25777,402038.82,67325.79,GLENDALE MEM HOSPITAL & HLTH CENTER,0.0,0.231,0.463,0.116,0.0,0.0,0.116,0.0
8.13,3.59,36.73000,-119.78000,155493.33,55601.51,COMMUNITY REGIONAL MEDICAL CENTER,0.0,0.42,0.18,0.12,0.0,0.0,0.48,0.0
11.70,3.75,34.09643,-118.29103,234248.35,59150.59,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,0.0,0.695,0.139,0.834,0.0,0.0,0.0,0.0
10.99,3.31,32.75143,-117.16083,218492.69,49290.27,SCRIPPS MERCY HOSPITAL,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0
14.70,2.95,33.73798,-118.30525,300381.75,41510.96,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,0.0,0.294,0.0,0.0,0.0,0.294,0.0,0.0
14.14,3.81,37.95337,-122.33672,287963.44,60518.39,DOCTORS MEDICAL CENTER-SAN PABLO,0.0,0.0,0.203,1.829,0.0,0.0,0.406,0.203
13.17,3.25,37.96987,-121.28873,266552.74,48147.11,ST JOSEPHS MED CENTER OF STOCKTON,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0
13.03,3.50,34.13101,-117.32181,263498.55,53497.55,COMMUNITY HOSPITAL OF SAN BERNARDINO,0.0,1.585,0.396,0.0,0.0,0.0,0.0,0.0
13.24,4.30,36.83532,-119.76562,268149.33,71196.67,SAINT AGNES MEDICAL CENTER,0.0,0.275,0.826,0.138,0.0,0.0,0.184,0.0
7.73,2.42,34.10130,-117.63651,146729.85,29873.38,SAN ANTONIO COMMUNITY HOSPITAL,0.0,0.539,0.673,0.135,0.0,0.0,0.135,0.0
14.43,3.55,32.79949,-117.15394,294341.69,54658.23,SHARP MEMORIAL HOSPITAL,0.0,0.288,0.672,0.48,0.0,0.096,0.0,0.0
9.97,3.28,33.92798,-117.43847,196178.36,48723.36,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,0.0,0.306,0.306,0.0,0.0,0.0,0.0,0.0
18.57,4.12,34.04932,-118.21746,385635.57,67305.43,WHITE MEMORIAL MEDICAL CENTER,0.0,0.339,0.904,0.0,0.0,0.0,0.113,0.0
12.17,4.13,33.92963,-118.20332,244661.35,67400.88,SAINT FRANCIS MEDICAL CENTER,0.0,0.684,0.171,0.342,0.0,0.0,0.0,0.0
8.88,3.14,34.95099,-120.41322,172044.50,45730.64,MARIAN MEDICAL CENTER,0.0,0.0,0.485,0.0,0.0,0.0,0.0,0.0
14.89,3.57,38.57155,-121.46874,304532.33,55216.28,SUTTER GENERAL HOSPITAL,0.0,0.129,0.579,0.643,0.0,0.0,0.0,0.0
11.54,3.27,34.02685,-118.48651,230624.85,48424.85,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,0.0,0.45,0.36,0.629,0.0,0.0,0.0,0.0
12.82,3.31,33.12535,-117.07336,258885.17,49492.67,PALOMAR MEDICAL CENTER,0.0,0.56,0.56,0.224,0.0,0.0,0.224,0.112
12.51,3.00,34.22014,-118.53410,252061.33,42642.80,NORTHRIDGE HOSPITAL MEDICAL CENTER,0.0,1.27,0.098,0.586,0.0,0.195,0.098,0.0
20.03,3.49,37.96125,-121.30103,417637.79,53426.43,DAMERON HOSPITAL,0.0,0.265,0.0,0.531,0.0,0.265,0.796,0.265
19.51,4.13,37.36257,-121.84974,406344.65,67373.95,REGIONAL MEDICAL CENTER OF SAN JOSE,0.0,0.248,0.124,0.372,0.0,0.0,0.372,0.0
7.94,3.11,34.19494,-118.46319,151465.21,45074.07,VALLEY PRESBYTERIAN HOSPITAL,0.0,0.295,0.59,0.295,0.0,0.0,0.0,0.0
