size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
3.03,2.40,35.83746,-90.70386,6256.51,4256.77,0.0,0.119,0.474,0.178,0.0,0.0,0.059,0.0,ST BERNARDS MEDICAL CTR
6.58,2.31,36.18082,-94.13644,17424.00,3981.98,0.0,0.327,0.245,0.818,0.0,0.0,0.164,0.0,NW ARKANSAS HOSPITALS LLC
5.87,2.29,34.46784,-93.06667,15188.50,3900.70,0.0,0.343,0.942,0.171,0.0,0.0,0.171,0.0,ST JOSEPHS MERCY HEALTH CENTER INC
3.14,2.19,36.34295,-92.39442,6592.52,3585.73,0.0,0.0,0.484,0.194,0.0,0.097,0.194,0.0,BAXTER REGIONAL MEDICAL CENTER
5.50,2.27,35.08546,-92.45774,14014.56,3860.56,0.0,0.62,1.24,0.155,0.0,0.0,0.0,0.0,CONWAY REGIONAL MEDICAL CENTER
4.52,2.22,34.77770,-92.12539,10926.93,3697.96,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK
3.22,2.31,36.05214,-90.49908,6849.81,3980.38,0.0,0.0,0.51,0.255,0.0,0.0,0.0,0.0,ARKANSAS METHODIST MEDICAL CENTER
6.97,2.33,35.28275,-93.14901,18661.22,4048.48,0.0,0.429,1.287,0.0,0.0,0.0,0.0,0.215,ST MARYS REGIONAL MEDICAL CENTER
5.40,2.62,35.14320,-90.18837,13699.25,4940.20,0.0,0.303,0.303,0.0,0.0,0.0,0.0,0.0,CRITTENDEN MEMORIAL HOSPITAL
3.02,2.40,36.28982,-90.99750,6209.50,4263.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIVE RIVERS MEDICAL CENTER
3.56,2.29,33.57575,-92.83683,7909.52,3923.14,0.0,0.0,1.123,0.0,0.0,0.0,0.0,0.0,OUACHITA COUNTY MEDICAL CENTER
2.88,2.25,33.62900,-91.79096,5767.95,3770.14,0.0,0.0,0.559,0.0,0.0,0.0,0.0,0.0,DREW MEMORIAL HOSPITAL
3.78,2.28,35.37445,-94.41868,8615.57,3870.43,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069,SPARKS REGIONAL MEDICAL CENTER
5.95,2.22,35.35395,-94.35262,15452.29,3703.61,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0,ST EDWARD MERCY MEDICAL CENTER
3.42,2.35,33.27510,-93.24001,7465.45,4086.79,0.0,0.563,0.0,0.0,0.0,0.0,0.0,0.0,MAGNOLIA HOSPITAL
5.93,2.71,35.94320,-89.91713,15364.27,5220.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GREAT RIVER MEDICAL CENTER
7.16,2.45,34.18894,-92.01886,19266.68,4424.44,0.0,0.453,0.567,0.0,0.0,0.0,0.113,0.0,JEFFERSON REGIONAL MEDICAL CENTER
3.56,2.44,34.51764,-91.55932,7898.53,4384.79,0.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,BAPTIST HEALTH MEDICAL CENTER-STUTTGART
4.55,2.19,34.87240,-92.12256,11026.92,3609.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653,NORTH METRO MEDICAL CENTER
4.02,2.37,34.35877,-92.78638,9365.83,4164.83,0.0,0.0,1.401,0.0,0.0,0.0,0.0,0.0,HOT SPRING COUNTY MEDICAL CENTER
9.57,2.35,34.48600,-93.03521,26858.32,4101.74,0.0,0.423,0.846,0.423,0.212,0.0,0.212,0.0,NATIONAL PARK MEDICAL CENTER
7.20,2.26,35.60836,-91.26499,19370.93,3804.11,0.0,0.444,1.333,0.0,0.0,0.0,0.0,0.0,HARRIS HOSPITAL
4.17,2.22,34.57290,-92.58508,9818.66,3698.69,0.0,0.442,0.221,0.0,0.0,0.0,0.0,0.0,SALINE MEMORIAL HOSPITAL
6.18,2.34,33.22053,-92.67102,16180.20,4072.41,0.0,0.379,0.947,0.0,0.0,0.189,0.0,0.0,MEDICAL CENTER SOUTH ARKANSAS
4.39,2.27,33.64905,-93.58704,10532.08,3861.60,0.0,0.0,0.569,0.0,0.0,0.0,0.0,0.0,MEDICAL PARK HOSPITAL
4.94,2.33,34.74866,-92.35422,12250.16,4024.68,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
4.67,2.32,35.80838,-90.66658,11394.55,4016.07,0.0,0.134,0.939,0.402,0.0,0.0,0.134,0.134,NEA BAPTIST MEMORIAL HOSPITAL
4.75,2.44,35.76927,-91.63408,11662.86,4381.41,0.0,0.87,0.497,0.249,0.0,0.0,0.373,0.0,WHITE RIVER MEDICAL CENTER
4.61,2.14,34.73868,-92.39307,11218.89,3425.32,0.0,0.101,0.101,0.101,0.0,0.0,0.0,0.0,ARKANSAS HEART HOSPITAL
4.63,2.21,34.81290,-92.20814,11282.40,3657.93,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0,ST VINCENT MEDICAL CENTER/NORTH
15.68,3.44,37.63362,-122.08802,46115.80,7517.24,0.0,1.826,0.609,0.812,0.0,0.0,0.203,0.0,ST ROSE HOSPITAL
10.19,2.74,40.78366,-124.14246,28787.65,5322.35,0.0,0.179,0.716,0.0,0.0,0.179,0.179,0.0,ST JOSEPH HOSPITAL
13.16,2.76,37.59283,-122.38249,38151.17,5387.30,0.0,0.495,0.619,1.114,0.0,0.0,0.0,0.0,PENINSULA MEDICAL CENTER
