size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
9.04,2.59,36.18082,-94.13644,131056.75,26345.21,0.0,0.327,0.245,0.818,0.0,0.0,0.164,0.0,NW ARKANSAS HOSPITALS LLC
4.93,2.36,34.46784,-93.06667,64280.34,22653.26,0.0,0.343,0.942,0.171,0.0,0.0,0.171,0.0,ST JOSEPHS MERCY HEALTH CENTER INC
3.50,2.23,36.34295,-92.39442,41032.44,20518.75,0.0,0.0,0.484,0.194,0.0,0.097,0.194,0.0,BAXTER REGIONAL MEDICAL CENTER
3.55,2.28,34.77770,-92.12539,41941.20,21360.55,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK
7.95,2.60,35.37445,-94.41868,113370.52,26489.94,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069,SPARKS REGIONAL MEDICAL CENTER
5.82,2.33,35.35395,-94.35262,78770.72,22122.06,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0,ST EDWARD MERCY MEDICAL CENTER
5.19,2.41,34.74866,-92.35422,68583.29,23458.14,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
4.48,2.42,35.80838,-90.66658,57006.06,23578.06,0.0,0.134,0.939,0.402,0.0,0.0,0.134,0.134,NEA BAPTIST MEMORIAL HOSPITAL
5.24,2.22,34.81290,-92.20814,69329.95,20288.14,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0,ST VINCENT MEDICAL CENTER/NORTH
2.99,2.18,34.80457,-92.35122,32781.69,19632.62,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,ARKANSAS SURGICAL HOSPITAL
5.74,2.16,36.12133,-94.13407,77429.65,19431.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHYSICIANS' SPECIALTY HOSPITAL
10.28,3.28,40.78366,-124.14246,151133.10,37526.52,0.0,0.179,0.716,0.0,0.0,0.179,0.179,0.0,ST JOSEPH HOSPITAL
7.67,3.02,37.76862,-122.43525,108832.57,33364.78,0.0,0.824,0.412,0.824,0.0,0.0,0.412,0.412,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP
13.13,2.97,38.32472,-122.29671,197359.47,32576.35,0.0,0.306,1.073,0.613,0.0,0.0,0.0,0.0,QUEEN OF THE VALLEY MEDICAL CENTER
15.74,3.02,38.57053,-121.45216,239688.18,33304.59,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083,MERCY GENERAL HOSPITAL
8.83,3.18,33.97659,-117.38184,127589.21,35892.00,0.0,0.54,0.432,0.324,0.0,0.0,0.0,0.216,RIVERSIDE COMMUNITY HOSPITAL
7.96,3.52,32.75426,-117.16592,113460.13,41364.55,0.0,0.475,0.158,0.079,0.0,0.238,0.0,0.0,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
10.13,2.80,32.77495,-117.01467,148746.74,29769.68,0.0,0.131,0.327,0.523,0.0,0.065,0.0,0.0,GROSSMONT HOSPITAL
9.06,2.74,35.38736,-119.01690,131314.00,28713.52,0.0,0.381,0.507,0.0,0.0,0.0,0.0,0.0,BAKERSFIELD MEMORIAL HOSPITAL
7.83,2.60,39.74221,-121.85000,111316.27,26539.43,0.0,0.144,0.433,0.0,0.0,0.072,0.072,0.0,ENLOE MEDICAL CENTER
11.40,3.19,34.67486,-118.15771,169232.00,36062.44,0.0,0.369,0.462,0.092,0.0,0.185,0.0,0.0,ANTELOPE VALLEY HOSPITAL MED CENTER
7.10,2.86,36.32737,-119.29548,99574.52,30793.45,0.0,0.4,0.599,0.4,0.0,0.0,0.2,0.067,KAWEAH DELTA MEDICAL CENTER
8.04,3.26,36.73000,-119.78000,114737.24,37147.63,0.0,0.42,0.18,0.12,0.0,0.0,0.48,0.0,COMMUNITY REGIONAL MEDICAL CENTER
8.44,2.83,33.78036,-117.86495,121328.48,30275.89,0.0,0.106,0.53,0.212,0.0,0.106,0.212,0.0,ST JOSEPH HOSPITAL
11.25,3.27,32.75143,-117.16083,166939.26,37414.53,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0,SCRIPPS MERCY HOSPITAL
9.12,2.98,37.96987,-121.28873,132239.00,32692.18,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0,ST JOSEPHS MED CENTER OF STOCKTON
8.36,2.71,36.83532,-119.76562,119920.57,28303.56,0.0,0.275,0.826,0.138,0.0,0.0,0.184,0.0,SAINT AGNES MEDICAL CENTER
6.98,2.58,34.10130,-117.63651,97626.62,26129.46,0.0,0.539,0.673,0.135,0.0,0.0,0.135,0.0,SAN ANTONIO COMMUNITY HOSPITAL
8.84,2.79,32.79949,-117.15394,127693.73,29599.88,0.0,0.288,0.672,0.48,0.0,0.096,0.0,0.0,SHARP MEMORIAL HOSPITAL
15.00,3.49,34.04932,-118.21746,227747.76,40941.82,0.0,0.339,0.904,0.0,0.0,0.0,0.113,0.0,WHITE MEMORIAL MEDICAL CENTER
13.35,2.86,34.95099,-120.41322,200884.85,30785.08,0.0,0.0,0.485,0.0,0.0,0.0,0.0,0.0,MARIAN MEDICAL CENTER
