size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
8.25,2.59,36.18082,-94.13644,52095.11,10904.78,0.0,0.327,0.245,0.818,0.0,0.0,0.164,0.0,NW ARKANSAS HOSPITALS LLC
7.53,2.49,34.46784,-93.06667,46837.08,10225.58,0.0,0.343,0.942,0.171,0.0,0.0,0.171,0.0,ST JOSEPHS MERCY HEALTH CENTER INC
4.08,2.35,36.34295,-92.39442,21757.05,9194.37,0.0,0.0,0.484,0.194,0.0,0.097,0.194,0.0,BAXTER REGIONAL MEDICAL CENTER
5.29,2.51,35.08546,-92.45774,30552.44,10335.50,0.0,0.62,1.24,0.155,0.0,0.0,0.0,0.0,CONWAY REGIONAL MEDICAL CENTER
4.75,2.45,34.77770,-92.12539,26648.26,9897.76,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK
3.62,2.50,36.05214,-90.49908,18386.08,10241.42,0.0,0.0,0.51,0.255,0.0,0.0,0.0,0.0,ARKANSAS METHODIST MEDICAL CENTER
5.65,2.35,35.28275,-93.14901,33174.06,9204.31,0.0,0.429,1.287,0.0,0.0,0.0,0.0,0.215,ST MARYS REGIONAL MEDICAL CENTER
4.60,2.56,35.37445,-94.41868,25512.03,10741.13,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069,SPARKS REGIONAL MEDICAL CENTER
6.98,2.67,35.35395,-94.35262,42855.64,11524.52,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0,ST EDWARD MERCY MEDICAL CENTER
7.75,2.72,34.18894,-92.01886,48477.80,11861.33,0.0,0.453,0.567,0.0,0.0,0.0,0.113,0.0,JEFFERSON REGIONAL MEDICAL CENTER
6.15,2.51,34.57290,-92.58508,36814.12,10343.50,0.0,0.442,0.221,0.0,0.0,0.0,0.0,0.0,SALINE MEMORIAL HOSPITAL
5.74,2.53,34.74866,-92.35422,33841.48,10514.65,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
4.79,2.61,35.80838,-90.66658,26919.94,11083.00,0.0,0.134,0.939,0.402,0.0,0.0,0.134,0.134,NEA BAPTIST MEMORIAL HOSPITAL
6.13,2.63,35.76927,-91.63408,36672.74,11206.58,0.0,0.87,0.497,0.249,0.0,0.0,0.373,0.0,WHITE RIVER MEDICAL CENTER
5.21,2.38,34.73868,-92.39307,30005.25,9405.62,0.0,0.101,0.101,0.101,0.0,0.0,0.0,0.0,ARKANSAS HEART HOSPITAL
18.18,3.74,37.63362,-122.08802,124255.44,19285.64,0.0,1.826,0.609,0.812,0.0,0.0,0.203,0.0,ST ROSE HOSPITAL
8.68,3.25,40.78366,-124.14246,55201.08,15758.77,0.0,0.179,0.716,0.0,0.0,0.179,0.179,0.0,ST JOSEPH HOSPITAL
8.76,2.92,37.59283,-122.38249,55760.89,13337.94,0.0,0.495,0.619,1.114,0.0,0.0,0.0,0.0,PENINSULA MEDICAL CENTER
13.71,3.25,38.32472,-122.29671,91762.83,15741.70,0.0,0.306,1.073,0.613,0.0,0.0,0.0,0.0,QUEEN OF THE VALLEY MEDICAL CENTER
12.91,3.33,38.57053,-121.45216,85985.73,16314.50,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083,MERCY GENERAL HOSPITAL
14.22,3.23,33.97659,-117.38184,95502.59,15578.38,0.0,0.54,0.432,0.324,0.0,0.0,0.0,0.216,RIVERSIDE COMMUNITY HOSPITAL
9.84,3.33,32.68425,-117.08161,63630.35,16338.48,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,PARADISE VALLEY HOSPITAL
11.19,4.14,32.75426,-117.16592,73479.21,22226.47,0.0,0.475,0.158,0.079,0.0,0.238,0.0,0.0,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
10.30,2.88,32.77495,-117.01467,67003.38,13053.12,0.0,0.131,0.327,0.523,0.0,0.065,0.0,0.0,GROSSMONT HOSPITAL
6.86,2.73,39.50528,-121.54100,42001.65,11940.29,0.0,0.366,0.61,0.0,0.0,0.0,0.244,0.0,OROVILLE HOSPITAL
14.37,3.07,35.38736,-119.01690,96605.47,14400.00,0.0,0.381,0.507,0.0,0.0,0.0,0.0,0.0,BAKERSFIELD MEMORIAL HOSPITAL
7.14,4.66,37.31288,-121.93329,44015.91,25980.64,0.0,0.196,0.589,0.786,0.0,0.0,0.589,0.0,SANTA CLARA VALLEY MEDICAL CENTER
12.96,2.84,39.74221,-121.85000,86356.55,12717.55,0.0,0.144,0.433,0.0,0.0,0.072,0.072,0.0,ENLOE MEDICAL CENTER
13.42,3.73,37.82206,-122.26275,89660.46,19199.12,0.0,0.897,0.489,0.489,0.0,0.0,0.163,0.0,ALTA BATES SUMMIT MEDICAL CENTER
8.80,2.85,32.78037,-115.56848,56104.51,12850.86,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,EL CENTRO REGIONAL MEDICAL CENTER
19.38,4.46,37.79100,-122.43125,133026.83,24536.50,0.0,0.689,0.536,0.842,0.0,0.0,0.153,0.0,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
6.35,2.75,33.93183,-116.94587,38297.62,12084.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAN GORGONIO MEMORIAL HOSPITAL
8.39,3.27,34.67486,-118.15771,53094.81,15861.47,0.0,0.369,0.462,0.092,0.0,0.185,0.0,0.0,ANTELOPE VALLEY HOSPITAL MED CENTER
12.53,3.25,36.32737,-119.29548,83236.95,15733.15,0.0,0.4,0.599,0.4,0.0,0.0,0.2,0.067,KAWEAH DELTA MEDICAL CENTER
13.74,3.64,34.12834,-118.25777,92014.22,18539.35,0.0,0.231,0.463,0.116,0.0,0.0,0.116,0.0,GLENDALE MEM HOSPITAL & HLTH CENTER
8.46,3.57,36.73000,-119.78000,53586.20,18077.86,0.0,0.42,0.18,0.12,0.0,0.0,0.48,0.0,COMMUNITY REGIONAL MEDICAL CENTER
15.01,3.84,34.09643,-118.29103,101210.75,20022.21,0.0,0.695,0.139,0.834,0.0,0.0,0.0,0.0,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
12.01,3.09,33.78036,-117.86495,79450.10,14549.06,0.0,0.106,0.53,0.212,0.0,0.106,0.212,0.0,ST JOSEPH HOSPITAL
14.50,3.49,32.75143,-117.16083,97524.18,17446.59,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0,SCRIPPS MERCY HOSPITAL
13.88,3.42,37.95337,-122.33672,93020.50,16959.32,0.0,0.0,0.203,1.829,0.0,0.0,0.406,0.203,DOCTORS MEDICAL CENTER-SAN PABLO
13.63,3.02,34.21674,-119.15631,91227.19,14074.05,0.0,0.601,0.601,0.241,0.0,0.12,0.0,0.0,ST JOHNS REGIONAL MEDICAL CENTER
13.12,3.18,37.96987,-121.28873,87508.57,15221.64,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0,ST JOSEPHS MED CENTER OF STOCKTON
13.33,3.54,34.13101,-117.32181,89015.82,17822.64,0.0,1.585,0.396,0.0,0.0,0.0,0.0,0.0,COMMUNITY HOSPITAL OF SAN BERNARDINO
