size_charge,size_pay,lat,lon,charge,pay,name,Air,BloodInf,UrinaryInf,Falls double,Mismatch,Objects,Sores,Sugar
6.67,2.43,36.18082,-94.13644,53445.70,13042.61,NW ARKANSAS HOSPITALS, LLC,0.0,0.327,0.245,0.818,0.0,0.0,0.164,0.0
5.85,2.48,34.46784,-93.06667,45661.50,13499.97,ST JOSEPHS MERCY HEALTH CENTER INC,0.0,0.343,0.942,0.171,0.0,0.0,0.171,0.0
4.81,2.32,36.34295,-92.39442,35719.36,11959.31,BAXTER REGIONAL MEDICAL CENTER,0.0,0.0,0.484,0.194,0.0,0.097,0.194,0.0
4.47,2.44,35.08546,-92.45774,32478.71,13133.38,CONWAY REGIONAL MEDICAL CENTER,0.0,0.62,1.24,0.155,0.0,0.0,0.0,0.0
4.57,2.35,34.77770,-92.12539,33372.89,12265.11,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089
5.06,2.52,36.05214,-90.49908,38057.89,13883.11,ARKANSAS METHODIST MEDICAL CENTER,0.0,0.0,0.51,0.255,0.0,0.0,0.0,0.0
6.69,2.47,35.28275,-93.14901,53595.33,13403.00,ST MARYS REGIONAL MEDICAL CENTER,0.0,0.429,1.287,0.0,0.0,0.0,0.0,0.215
4.60,2.72,35.14320,-90.18837,33702.67,15733.67,CRITTENDEN MEMORIAL HOSPITAL,0.0,0.303,0.303,0.0,0.0,0.0,0.0,0.0
4.73,2.53,33.57575,-92.83683,34978.09,13951.45,OUACHITA COUNTY MEDICAL CENTER,0.0,0.0,1.123,0.0,0.0,0.0,0.0,0.0
5.05,2.43,35.37445,-94.41868,38039.33,13005.63,SPARKS REGIONAL MEDICAL CENTER,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069
5.70,2.36,35.35395,-94.35262,44209.97,12365.38,ST EDWARD MERCY MEDICAL CENTER,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0
6.46,2.59,34.18894,-92.01886,51481.82,14501.88,JEFFERSON REGIONAL MEDICAL CENTER,0.0,0.453,0.567,0.0,0.0,0.0,0.113,0.0
11.95,2.52,34.48600,-93.03521,103784.32,13846.21,NATIONAL PARK MEDICAL CENTER,0.0,0.423,0.846,0.423,0.212,0.0,0.212,0.0
4.58,2.30,34.57290,-92.58508,33561.48,11783.48,SALINE MEMORIAL HOSPITAL,0.0,0.442,0.221,0.0,0.0,0.0,0.0,0.0
