size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
2.60,2.23,35.83746,-90.70386,7051.13,4865.74,0.0,0.119,0.474,0.178,0.0,0.0,0.059,0.0,ST BERNARDS MEDICAL CTR
4.72,2.19,36.18082,-94.13644,19330.85,4618.48,0.0,0.327,0.245,0.818,0.0,0.0,0.164,0.0,NW ARKANSAS HOSPITALS LLC
5.22,2.17,34.46784,-93.06667,22237.75,4515.50,0.0,0.343,0.942,0.171,0.0,0.0,0.171,0.0,ST JOSEPHS MERCY HEALTH CENTER INC
3.04,2.14,36.34295,-92.39442,9570.64,4343.27,0.0,0.0,0.484,0.194,0.0,0.097,0.194,0.0,BAXTER REGIONAL MEDICAL CENTER
3.82,2.17,35.08546,-92.45774,14146.14,4499.50,0.0,0.62,1.24,0.155,0.0,0.0,0.0,0.0,CONWAY REGIONAL MEDICAL CENTER
3.84,2.13,34.77770,-92.12539,14223.95,4311.49,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK
3.48,2.20,36.05214,-90.49908,12113.29,4702.42,0.0,0.0,0.51,0.255,0.0,0.0,0.0,0.0,ARKANSAS METHODIST MEDICAL CENTER
4.37,2.20,35.28275,-93.14901,17290.57,4703.71,0.0,0.429,1.287,0.0,0.0,0.0,0.0,0.215,ST MARYS REGIONAL MEDICAL CENTER
3.99,2.38,35.14320,-90.18837,15085.35,5722.00,0.0,0.303,0.303,0.0,0.0,0.0,0.0,0.0,CRITTENDEN MEMORIAL HOSPITAL
2.83,2.24,36.28982,-90.99750,8385.33,4904.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIVE RIVERS MEDICAL CENTER
2.23,2.15,33.62900,-91.79096,4883.95,4399.97,0.0,0.0,0.559,0.0,0.0,0.0,0.0,0.0,DREW MEMORIAL HOSPITAL
3.75,2.17,35.37445,-94.41868,13703.51,4508.49,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069,SPARKS REGIONAL MEDICAL CENTER
4.36,2.12,35.35395,-94.35262,17264.54,4232.16,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0,ST EDWARD MERCY MEDICAL CENTER
3.08,2.20,33.27510,-93.24001,9802.39,4711.85,0.0,0.563,0.0,0.0,0.0,0.0,0.0,0.0,MAGNOLIA HOSPITAL
4.16,2.39,35.94320,-89.91713,16104.00,5782.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GREAT RIVER MEDICAL CENTER
5.17,2.27,34.18894,-92.01886,21991.13,5097.89,0.0,0.453,0.567,0.0,0.0,0.0,0.113,0.0,JEFFERSON REGIONAL MEDICAL CENTER
2.66,2.27,34.51764,-91.55932,7364.00,5087.00,0.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,BAPTIST HEALTH MEDICAL CENTER-STUTTGART
2.79,2.12,34.87240,-92.12256,8115.09,4216.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653,NORTH METRO MEDICAL CENTER
3.07,2.23,34.35877,-92.78638,9747.93,4846.75,0.0,0.0,1.401,0.0,0.0,0.0,0.0,0.0,HOT SPRING COUNTY MEDICAL CENTER
12.81,2.72,34.48600,-93.03521,66380.39,7723.96,0.0,0.423,0.846,0.423,0.212,0.0,0.212,0.0,NATIONAL PARK MEDICAL CENTER
5.94,2.15,35.60836,-91.26499,26449.42,4425.08,0.0,0.444,1.333,0.0,0.0,0.0,0.0,0.0,HARRIS HOSPITAL
3.30,2.14,34.57290,-92.58508,11097.76,4334.24,0.0,0.442,0.221,0.0,0.0,0.0,0.0,0.0,SALINE MEMORIAL HOSPITAL
5.69,2.30,34.51022,-90.62718,25000.94,5293.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HELENA REGIONAL MEDICAL CENTER
4.59,2.24,33.22053,-92.67102,18580.82,4906.29,0.0,0.379,0.947,0.0,0.0,0.189,0.0,0.0,MEDICAL CENTER SOUTH ARKANSAS
3.35,2.19,33.64905,-93.58704,11378.36,4614.00,0.0,0.0,0.569,0.0,0.0,0.0,0.0,0.0,MEDICAL PARK HOSPITAL
4.30,2.19,34.74866,-92.35422,16937.00,4619.79,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
3.94,2.21,35.80838,-90.66658,14819.69,4774.92,0.0,0.134,0.939,0.402,0.0,0.0,0.134,0.134,NEA BAPTIST MEMORIAL HOSPITAL
4.13,2.23,35.76927,-91.63408,15907.77,4856.75,0.0,0.87,0.497,0.249,0.0,0.0,0.373,0.0,WHITE RIVER MEDICAL CENTER
3.42,2.09,34.73868,-92.39307,11781.96,4074.00,0.0,0.101,0.101,0.101,0.0,0.0,0.0,0.0,ARKANSAS HEART HOSPITAL
6.96,2.90,37.63362,-122.08802,32365.46,8769.38,0.0,1.826,0.609,0.812,0.0,0.0,0.203,0.0,ST ROSE HOSPITAL
7.28,2.45,37.59283,-122.38249,34217.71,6143.00,0.0,0.495,0.619,1.114,0.0,0.0,0.0,0.0,PENINSULA MEDICAL CENTER
8.42,2.53,38.32472,-122.29671,40864.63,6614.11,0.0,0.306,1.073,0.613,0.0,0.0,0.0,0.0,QUEEN OF THE VALLEY MEDICAL CENTER
5.59,2.31,35.11346,-120.59054,24402.58,5356.67,0.0,0.0,1.088,0.0,0.0,0.0,0.363,0.363,ARROYO GRANDE COMMUNITY HOSPITAL
6.41,2.70,38.57053,-121.45216,29175.62,7631.15,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083,MERCY GENERAL HOSPITAL
4.06,2.98,34.06505,-118.23913,15508.35,9233.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,PACIFIC ALLIANCE MEDICAL CENTER
7.41,2.55,33.97659,-117.38184,34979.32,6721.24,0.0,0.54,0.432,0.324,0.0,0.0,0.0,0.216,RIVERSIDE COMMUNITY HOSPITAL
3.75,2.62,32.68425,-117.08161,13730.33,7167.00,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,PARADISE VALLEY HOSPITAL
4.82,2.92,32.75426,-117.16592,19958.66,8911.51,0.0,0.475,0.158,0.079,0.0,0.238,0.0,0.0,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
6.77,2.40,32.77495,-117.01467,31259.11,5883.27,0.0,0.131,0.327,0.523,0.0,0.065,0.0,0.0,GROSSMONT HOSPITAL
6.09,2.47,39.50528,-121.54100,27305.19,6255.65,0.0,0.366,0.61,0.0,0.0,0.0,0.244,0.0,OROVILLE HOSPITAL
7.41,2.48,35.38736,-119.01690,34986.26,6331.47,0.0,0.381,0.507,0.0,0.0,0.0,0.0,0.0,BAKERSFIELD MEMORIAL HOSPITAL
6.66,3.36,37.31288,-121.93329,30613.88,11436.59,0.0,0.196,0.589,0.786,0.0,0.0,0.589,0.0,SANTA CLARA VALLEY MEDICAL CENTER
6.75,2.33,39.74221,-121.85000,31165.21,5455.92,0.0,0.144,0.433,0.0,0.0,0.072,0.072,0.0,ENLOE MEDICAL CENTER
9.39,2.92,37.82206,-122.26275,46513.97,8909.02,0.0,0.897,0.489,0.489,0.0,0.0,0.163,0.0,ALTA BATES SUMMIT MEDICAL CENTER
5.53,2.56,32.78037,-115.56848,24080.76,6805.94,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,EL CENTRO REGIONAL MEDICAL CENTER
6.92,2.86,37.79100,-122.43125,32164.96,8513.96,0.0,0.689,0.536,0.842,0.0,0.0,0.153,0.0,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
5.29,2.54,34.67486,-118.15771,22672.94,6683.50,0.0,0.369,0.462,0.092,0.0,0.185,0.0,0.0,ANTELOPE VALLEY HOSPITAL MED CENTER
5.57,2.45,36.32737,-119.29548,24312.08,6140.00,0.0,0.4,0.599,0.4,0.0,0.0,0.2,0.067,KAWEAH DELTA MEDICAL CENTER
7.63,2.72,34.12834,-118.25777,36281.62,7741.72,0.0,0.231,0.463,0.116,0.0,0.0,0.116,0.0,GLENDALE MEM HOSPITAL & HLTH CENTER
6.29,2.76,36.73000,-119.78000,28481.91,7971.55,0.0,0.42,0.18,0.12,0.0,0.0,0.48,0.0,COMMUNITY REGIONAL MEDICAL CENTER
7.20,2.93,34.09643,-118.29103,33771.58,8915.00,0.0,0.695,0.139,0.834,0.0,0.0,0.0,0.0,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
6.61,2.61,33.78036,-117.86495,30366.92,7065.20,0.0,0.106,0.53,0.212,0.0,0.106,0.212,0.0,ST JOSEPH HOSPITAL
5.46,2.60,32.75143,-117.16083,23662.42,7013.47,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0,SCRIPPS MERCY HOSPITAL
7.10,2.69,37.95337,-122.33672,33198.54,7527.67,0.0,0.0,0.203,1.829,0.0,0.0,0.406,0.203,DOCTORS MEDICAL CENTER-SAN PABLO
5.44,2.45,34.21674,-119.15631,23551.54,6177.00,0.0,0.601,0.601,0.241,0.0,0.12,0.0,0.0,ST JOHNS REGIONAL MEDICAL CENTER
8.02,2.56,37.96987,-121.28873,38561.93,6770.36,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0,ST JOSEPHS MED CENTER OF STOCKTON
6.44,2.77,34.13101,-117.32181,29346.35,8015.10,0.0,1.585,0.396,0.0,0.0,0.0,0.0,0.0,COMMUNITY HOSPITAL OF SAN BERNARDINO
8.15,2.65,33.98932,-118.22426,39282.43,7319.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK
5.76,2.40,36.83532,-119.76562,25422.56,5834.93,0.0,0.275,0.826,0.138,0.0,0.0,0.184,0.0,SAINT AGNES MEDICAL CENTER
5.35,2.34,34.10130,-117.63651,23025.55,5537.42,0.0,0.539,0.673,0.135,0.0,0.0,0.135,0.0,SAN ANTONIO COMMUNITY HOSPITAL
7.01,2.53,32.79949,-117.15394,32695.86,6602.50,0.0,0.288,0.672,0.48,0.0,0.096,0.0,0.0,SHARP MEMORIAL HOSPITAL
8.47,2.74,38.13118,-122.23732,41132.38,7821.92,0.0,0.0,1.022,0.341,0.0,0.0,0.0,0.0,SUTTER SOLANO MEDICAL CENTER
7.53,2.89,34.04932,-118.21746,35698.70,8680.93,0.0,0.339,0.904,0.0,0.0,0.0,0.113,0.0,WHITE MEMORIAL MEDICAL CENTER
6.64,2.90,33.92963,-118.20332,30516.45,8745.29,0.0,0.684,0.171,0.342,0.0,0.0,0.0,0.0,SAINT FRANCIS MEDICAL CENTER
7.88,2.67,34.95099,-120.41322,37740.68,7422.60,0.0,0.0,0.485,0.0,0.0,0.0,0.0,0.0,MARIAN MEDICAL CENTER
6.58,2.60,38.57155,-121.46874,30152.31,7034.03,0.0,0.129,0.579,0.643,0.0,0.0,0.0,0.0,SUTTER GENERAL HOSPITAL
3.99,2.48,34.64075,-120.43958,15098.85,6311.00,0.0,0.0,0.592,0.0,0.0,0.0,0.0,0.0,LOMPOC VALLEY MEDICAL CENTER
7.10,2.65,34.07558,-118.28424,33176.71,7320.00,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,TEMPLE COMMUNITY HOSPITAL
6.00,2.57,34.02685,-118.48651,26813.69,6845.04,0.0,0.45,0.36,0.629,0.0,0.0,0.0,0.0,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
5.24,2.36,33.12535,-117.07336,22372.70,5632.00,0.0,0.56,0.56,0.224,0.0,0.0,0.224,0.112,PALOMAR MEDICAL CENTER
8.55,2.53,34.22014,-118.53410,41635.29,6624.18,0.0,1.27,0.098,0.586,0.0,0.195,0.098,0.0,NORTHRIDGE HOSPITAL MEDICAL CENTER
14.36,2.49,37.80132,-121.19690,75439.74,6392.28,0.0,0.31,0.0,1.862,0.0,0.0,0.31,0.0,DOCTORS HOSPITAL OF MANTECA
5.75,2.45,36.32362,-119.66726,25322.80,6175.73,0.0,0.129,0.516,0.0,0.0,0.0,0.0,0.0,ADVENTIST MEDICAL CENTER
8.43,2.46,37.96125,-121.30103,40929.50,6223.29,0.0,0.265,0.0,0.531,0.0,0.265,0.796,0.265,DAMERON HOSPITAL
4.13,2.32,34.20495,-118.21589,15938.76,5395.53,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,VERDUGO HILLS HOSPITAL
9.12,3.00,37.36257,-121.84974,44920.25,9375.21,0.0,0.248,0.124,0.372,0.0,0.0,0.372,0.0,REGIONAL MEDICAL CENTER OF SAN JOSE
5.46,2.65,34.19494,-118.46319,23671.00,7329.14,0.0,0.295,0.59,0.295,0.0,0.0,0.0,0.0,VALLEY PRESBYTERIAN HOSPITAL
4.28,2.41,33.18402,-117.29661,16782.23,5897.03,0.0,0.196,0.294,2.551,0.0,0.196,0.196,0.0,TRI-CITY MEDICAL CENTER
5.66,2.52,34.13495,-117.27603,24837.32,6574.34,0.0,0.42,0.42,0.0,0.0,0.14,0.14,0.0,ST BERNARDINE MEDICAL CENTER
8.98,2.63,34.10081,-118.10588,44129.83,7187.20,0.0,0.207,0.414,0.414,0.0,0.0,0.414,0.0,SAN GABRIEL VALLEY MEDICAL CENTER
6.19,2.45,39.13822,-121.59436,27906.40,6141.95,0.0,0.727,0.83,0.311,0.0,0.104,0.0,0.104,RIDEOUT MEMORIAL HOSPITAL
6.37,2.51,38.25455,-122.63177,28955.32,6513.32,0.0,0.776,0.0,0.0,0.0,0.0,0.0,0.0,PETALUMA VALLEY HOSPITAL
5.99,2.49,36.57886,-121.91316,26720.86,6373.04,0.0,0.488,0.781,0.098,0.0,0.098,0.098,0.0,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
6.05,2.88,34.03705,-118.26575,27106.00,8649.08,0.0,0.0,0.24,0.479,0.0,0.0,0.0,0.0,CALIFORNIA HOSPITAL MEDICAL CENTER LA
4.99,2.38,39.22809,-121.04721,20916.24,5741.12,0.0,0.777,0.388,0.388,0.0,0.0,0.0,0.194,SIERRA NEVADA MEMORIAL HOSPITAL
11.06,2.80,37.32710,-121.93863,56215.76,8173.68,0.0,0.121,0.364,0.486,0.0,0.0,0.121,0.0,O'CONNOR HOSPITAL
3.20,2.30,34.15804,-118.48755,10499.17,5273.72,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,ENCINO HOSPITAL MEDICAL CENTER
4.93,2.84,34.28029,-119.25410,20583.09,8400.27,0.0,0.375,0.75,1.501,0.0,0.0,0.375,0.375,VENTURA COUNTY MEDICAL CENTER
