size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
7.50,2.27,36.18082,-94.13644,28883.66,5958.60,0.0,0.327,0.245,0.818,0.0,0.0,0.164,0.0,NW ARKANSAS HOSPITALS LLC
7.63,2.25,34.46784,-93.06667,29478.54,5850.42,0.0,0.343,0.942,0.171,0.0,0.0,0.171,0.0,ST JOSEPHS MERCY HEALTH CENTER INC
3.46,2.15,36.34295,-92.39442,11151.83,5401.42,0.0,0.0,0.484,0.194,0.0,0.097,0.194,0.0,BAXTER REGIONAL MEDICAL CENTER
4.80,2.20,35.08546,-92.45774,17068.50,5615.18,0.0,0.62,1.24,0.155,0.0,0.0,0.0,0.0,CONWAY REGIONAL MEDICAL CENTER
4.66,2.17,34.77770,-92.12539,16424.03,5514.23,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK
3.63,2.24,36.05214,-90.49908,11927.69,5823.49,0.0,0.0,0.51,0.255,0.0,0.0,0.0,0.0,ARKANSAS METHODIST MEDICAL CENTER
7.67,2.31,35.28275,-93.14901,29648.11,6094.93,0.0,0.429,1.287,0.0,0.0,0.0,0.0,0.215,ST MARYS REGIONAL MEDICAL CENTER
6.29,2.60,35.14320,-90.18837,23574.09,7409.32,0.0,0.303,0.303,0.0,0.0,0.0,0.0,0.0,CRITTENDEN MEMORIAL HOSPITAL
3.80,2.50,33.57575,-92.83683,12653.29,6952.07,0.0,0.0,1.123,0.0,0.0,0.0,0.0,0.0,OUACHITA COUNTY MEDICAL CENTER
4.72,2.22,35.37445,-94.41868,16699.65,5740.07,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069,SPARKS REGIONAL MEDICAL CENTER
6.29,2.18,35.35395,-94.35262,23587.69,5528.77,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0,ST EDWARD MERCY MEDICAL CENTER
7.05,2.41,34.18894,-92.01886,26906.39,6535.76,0.0,0.453,0.567,0.0,0.0,0.0,0.113,0.0,JEFFERSON REGIONAL MEDICAL CENTER
3.41,2.34,34.51764,-91.55932,10955.00,6254.80,0.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,BAPTIST HEALTH MEDICAL CENTER-STUTTGART
13.99,2.32,34.48600,-93.03521,57372.94,6151.69,0.0,0.423,0.846,0.423,0.212,0.0,0.212,0.0,NATIONAL PARK MEDICAL CENTER
8.97,2.19,35.60836,-91.26499,35367.27,5599.67,0.0,0.444,1.333,0.0,0.0,0.0,0.0,0.0,HARRIS HOSPITAL
5.17,2.20,34.57290,-92.58508,18662.24,5635.94,0.0,0.442,0.221,0.0,0.0,0.0,0.0,0.0,SALINE MEMORIAL HOSPITAL
7.82,2.40,34.51022,-90.62718,30325.91,6510.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HELENA REGIONAL MEDICAL CENTER
7.90,2.28,33.22053,-92.67102,30660.04,5979.31,0.0,0.379,0.947,0.0,0.0,0.189,0.0,0.0,MEDICAL CENTER SOUTH ARKANSAS
5.54,2.26,33.64905,-93.58704,20294.60,5901.27,0.0,0.0,0.569,0.0,0.0,0.0,0.0,0.0,MEDICAL PARK HOSPITAL
5.78,2.27,34.74866,-92.35422,21362.13,5937.47,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
5.83,2.32,35.80838,-90.66658,21589.36,6177.15,0.0,0.134,0.939,0.402,0.0,0.0,0.134,0.134,NEA BAPTIST MEMORIAL HOSPITAL
5.67,2.34,35.76927,-91.63408,20860.43,6240.32,0.0,0.87,0.497,0.249,0.0,0.0,0.373,0.0,WHITE RIVER MEDICAL CENTER
5.24,2.12,34.73868,-92.39307,18987.00,5260.00,0.0,0.101,0.101,0.101,0.0,0.0,0.0,0.0,ARKANSAS HEART HOSPITAL
16.24,3.50,37.63362,-122.08802,67277.17,11323.29,0.0,1.826,0.609,0.812,0.0,0.0,0.203,0.0,ST ROSE HOSPITAL
9.96,2.75,40.78366,-124.14246,39697.30,8032.37,0.0,0.179,0.716,0.0,0.0,0.179,0.179,0.0,ST JOSEPH HOSPITAL
9.67,2.79,37.59283,-122.38249,38443.99,8212.27,0.0,0.495,0.619,1.114,0.0,0.0,0.0,0.0,PENINSULA MEDICAL CENTER
11.48,2.96,33.97659,-117.38184,46386.93,8988.57,0.0,0.54,0.432,0.324,0.0,0.0,0.0,0.216,RIVERSIDE COMMUNITY HOSPITAL
11.94,2.83,38.32472,-122.29671,48409.43,8397.12,0.0,0.306,1.073,0.613,0.0,0.0,0.0,0.0,QUEEN OF THE VALLEY MEDICAL CENTER
12.31,3.09,38.54384,-122.47401,50022.00,9535.03,0.0,0.206,0.618,1.648,0.0,0.0,0.0,0.0,ST HELENA HOSPITAL
8.47,2.88,38.35073,-120.76468,33165.31,8630.56,0.0,0.486,0.0,0.0,0.0,0.0,0.0,0.0,SUTTER AMADOR HOSPITAL
8.88,2.49,35.11346,-120.59054,34961.57,6888.19,0.0,0.0,1.088,0.0,0.0,0.0,0.363,0.363,ARROYO GRANDE COMMUNITY HOSPITAL
13.37,3.53,38.57053,-121.45216,54688.69,11459.33,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083,MERCY GENERAL HOSPITAL
6.28,3.59,34.06505,-118.23913,23541.04,11730.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,PACIFIC ALLIANCE MEDICAL CENTER
6.50,3.00,32.68425,-117.08161,24511.09,9138.13,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,PARADISE VALLEY HOSPITAL
7.24,3.45,32.75426,-117.16592,27739.58,11106.68,0.0,0.475,0.158,0.079,0.0,0.238,0.0,0.0,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
10.47,2.64,32.77495,-117.01467,41919.09,7584.82,0.0,0.131,0.327,0.523,0.0,0.065,0.0,0.0,GROSSMONT HOSPITAL
5.79,2.54,40.89631,-124.09145,21375.50,7118.64,0.0,1.481,0.0,0.741,0.0,0.0,0.0,0.0,MAD RIVER COMMUNITY HOSPITAL
8.61,2.68,39.50528,-121.54100,33753.95,7754.11,0.0,0.366,0.61,0.0,0.0,0.0,0.244,0.0,OROVILLE HOSPITAL
11.91,2.72,35.38736,-119.01690,48243.12,7936.10,0.0,0.381,0.507,0.0,0.0,0.0,0.0,0.0,BAKERSFIELD MEMORIAL HOSPITAL
8.61,4.24,37.31288,-121.93329,33779.84,14597.29,0.0,0.196,0.589,0.786,0.0,0.0,0.589,0.0,SANTA CLARA VALLEY MEDICAL CENTER
11.13,2.51,39.74221,-121.85000,44853.40,7003.33,0.0,0.144,0.433,0.0,0.0,0.072,0.072,0.0,ENLOE MEDICAL CENTER
8.01,2.71,40.14813,-122.21934,31120.30,7874.33,0.0,0.0,0.392,0.0,0.0,0.0,0.0,0.0,ST ELIZABETH COMMUNITY HOSPITAL
15.02,3.50,37.82206,-122.26275,61893.42,11352.67,0.0,0.897,0.489,0.489,0.0,0.0,0.163,0.0,ALTA BATES SUMMIT MEDICAL CENTER
9.71,2.89,32.78037,-115.56848,38580.87,8659.58,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,EL CENTRO REGIONAL MEDICAL CENTER
13.39,3.53,37.79100,-122.43125,54764.73,11483.96,0.0,0.689,0.536,0.842,0.0,0.0,0.153,0.0,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
7.35,2.66,33.93183,-116.94587,28251.33,7632.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAN GORGONIO MEMORIAL HOSPITAL
11.15,3.53,37.74717,-122.42088,44905.32,11483.95,0.0,0.821,0.821,0.41,0.0,0.0,0.41,0.0,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS
7.22,2.87,34.67486,-118.15771,27666.90,8560.62,0.0,0.369,0.462,0.092,0.0,0.185,0.0,0.0,ANTELOPE VALLEY HOSPITAL MED CENTER
7.75,2.72,36.32737,-119.29548,29986.60,7927.99,0.0,0.4,0.599,0.4,0.0,0.0,0.2,0.067,KAWEAH DELTA MEDICAL CENTER
10.29,3.19,34.12834,-118.25777,41156.76,9995.37,0.0,0.231,0.463,0.116,0.0,0.0,0.116,0.0,GLENDALE MEM HOSPITAL & HLTH CENTER
8.98,3.18,36.73000,-119.78000,35381.27,9946.36,0.0,0.42,0.18,0.12,0.0,0.0,0.48,0.0,COMMUNITY REGIONAL MEDICAL CENTER
11.03,3.47,34.09643,-118.29103,44383.28,11188.06,0.0,0.695,0.139,0.834,0.0,0.0,0.0,0.0,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
12.62,2.58,37.75708,-120.86109,51369.36,7312.00,0.0,0.0,1.241,0.0,0.0,0.0,0.0,0.0,OAK VALLEY DISTRICT HOSPITAL
8.28,2.55,33.78036,-117.86495,32346.06,7161.12,0.0,0.106,0.53,0.212,0.0,0.106,0.212,0.0,ST JOSEPH HOSPITAL
8.17,2.77,38.12852,-122.24704,31841.75,8120.17,0.0,0.0,0.0,0.784,0.0,0.0,0.392,0.392,KAISER FOUNDATION HOSPITAL AND REHAB CENTER
10.43,3.01,32.75143,-117.16083,41757.40,9182.97,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0,SCRIPPS MERCY HOSPITAL
11.12,2.64,33.73798,-118.30525,44813.04,7552.52,0.0,0.294,0.0,0.0,0.0,0.294,0.0,0.0,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO
12.40,3.08,37.95337,-122.33672,50398.76,9510.34,0.0,0.0,0.203,1.829,0.0,0.0,0.406,0.203,DOCTORS MEDICAL CENTER-SAN PABLO
10.35,2.87,34.21674,-119.15631,41400.71,8556.33,0.0,0.601,0.601,0.241,0.0,0.12,0.0,0.0,ST JOHNS REGIONAL MEDICAL CENTER
15.21,2.91,37.96987,-121.28873,62726.97,8741.60,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0,ST JOSEPHS MED CENTER OF STOCKTON
8.45,2.86,38.28820,-122.46533,33073.76,8527.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,SONOMA VALLEY HOSPITAL
7.39,2.63,36.83532,-119.76562,28407.36,7510.58,0.0,0.275,0.826,0.138,0.0,0.0,0.184,0.0,SAINT AGNES MEDICAL CENTER
9.23,2.54,34.10130,-117.63651,36488.60,7130.49,0.0,0.539,0.673,0.135,0.0,0.0,0.135,0.0,SAN ANTONIO COMMUNITY HOSPITAL
11.69,3.21,32.79949,-117.15394,47274.02,10087.21,0.0,0.288,0.672,0.48,0.0,0.096,0.0,0.0,SHARP MEMORIAL HOSPITAL
10.11,3.24,38.13118,-122.23732,40363.00,10203.65,0.0,0.0,1.022,0.341,0.0,0.0,0.0,0.0,SUTTER SOLANO MEDICAL CENTER
8.22,2.88,33.92798,-117.43847,32051.00,8620.12,0.0,0.306,0.306,0.0,0.0,0.0,0.0,0.0,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER
11.64,3.45,34.04932,-118.21746,47077.29,11131.74,0.0,0.339,0.904,0.0,0.0,0.0,0.113,0.0,WHITE MEMORIAL MEDICAL CENTER
10.56,3.48,33.92963,-118.20332,42313.48,11236.32,0.0,0.684,0.171,0.342,0.0,0.0,0.0,0.0,SAINT FRANCIS MEDICAL CENTER
9.59,2.82,34.95099,-120.41322,38092.74,8351.40,0.0,0.0,0.485,0.0,0.0,0.0,0.0,0.0,MARIAN MEDICAL CENTER
10.27,3.04,38.57155,-121.46874,41074.47,9332.42,0.0,0.129,0.579,0.643,0.0,0.0,0.0,0.0,SUTTER GENERAL HOSPITAL
3.73,2.68,34.64075,-120.43958,12352.92,7726.62,0.0,0.0,0.592,0.0,0.0,0.0,0.0,0.0,LOMPOC VALLEY MEDICAL CENTER
9.76,3.16,34.07558,-118.28424,38831.62,9832.08,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,TEMPLE COMMUNITY HOSPITAL
10.90,2.76,34.02685,-118.48651,43817.52,8101.00,0.0,0.45,0.36,0.629,0.0,0.0,0.0,0.0,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
8.49,2.58,33.12535,-117.07336,33240.27,7280.46,0.0,0.56,0.56,0.224,0.0,0.0,0.224,0.112,PALOMAR MEDICAL CENTER
12.36,2.88,34.22014,-118.53410,50241.56,8638.27,0.0,1.27,0.098,0.586,0.0,0.195,0.098,0.0,NORTHRIDGE HOSPITAL MEDICAL CENTER
20.40,2.96,37.80132,-121.19690,85519.25,8949.25,0.0,0.31,0.0,1.862,0.0,0.0,0.31,0.0,DOCTORS HOSPITAL OF MANTECA
8.54,2.70,36.32362,-119.66726,33479.44,7832.00,0.0,0.129,0.516,0.0,0.0,0.0,0.0,0.0,ADVENTIST MEDICAL CENTER
17.81,2.75,37.96125,-121.30103,74154.50,8026.00,0.0,0.265,0.0,0.531,0.0,0.265,0.796,0.265,DAMERON HOSPITAL
7.49,2.46,34.20495,-118.21589,28869.61,6772.56,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.0,VERDUGO HILLS HOSPITAL
16.14,3.62,37.36257,-121.84974,66842.14,11860.76,0.0,0.248,0.124,0.372,0.0,0.0,0.372,0.0,REGIONAL MEDICAL CENTER OF SAN JOSE
8.40,3.06,34.19494,-118.46319,32868.33,9426.33,0.0,0.295,0.59,0.295,0.0,0.0,0.0,0.0,VALLEY PRESBYTERIAN HOSPITAL
7.39,2.66,38.66404,-121.79212,28408.21,7668.74,0.0,0.0,1.783,0.0,0.0,0.0,0.0,0.594,WOODLAND MEMORIAL HOSPITAL
9.05,2.64,33.18402,-117.29661,35693.83,7561.67,0.0,0.196,0.294,2.551,0.0,0.196,0.196,0.0,TRI-CITY MEDICAL CENTER
12.67,2.83,34.13495,-117.27603,51597.86,8395.89,0.0,0.42,0.42,0.0,0.0,0.14,0.14,0.0,ST BERNARDINE MEDICAL CENTER
10.13,2.72,38.09906,-122.56011,40434.71,7921.88,0.0,0.518,0.0,0.0,0.0,0.0,0.0,0.0,NOVATO COMMUNITY HOSPITAL
14.34,3.02,34.10081,-118.10588,58923.00,9235.85,0.0,0.207,0.414,0.414,0.0,0.0,0.414,0.0,SAN GABRIEL VALLEY MEDICAL CENTER
8.29,2.71,39.13822,-121.59436,32354.90,7883.96,0.0,0.727,0.83,0.311,0.0,0.104,0.0,0.104,RIDEOUT MEMORIAL HOSPITAL
7.69,3.29,34.09638,-118.32518,29714.33,10422.50,0.0,0.505,0.168,0.0,0.0,0.0,0.337,0.0,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD
11.43,2.76,38.25455,-122.63177,46160.44,8096.32,0.0,0.776,0.0,0.0,0.0,0.0,0.0,0.0,PETALUMA VALLEY HOSPITAL
10.84,2.84,36.57886,-121.91316,43563.85,8437.08,0.0,0.488,0.781,0.098,0.0,0.098,0.098,0.0,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
7.95,3.39,34.03705,-118.26575,30893.00,10862.67,0.0,0.0,0.24,0.479,0.0,0.0,0.0,0.0,CALIFORNIA HOSPITAL MEDICAL CENTER LA
9.63,2.58,39.22809,-121.04721,38235.20,7301.34,0.0,0.777,0.388,0.388,0.0,0.0,0.0,0.194,SIERRA NEVADA MEMORIAL HOSPITAL
17.40,3.32,37.78963,-122.41700,72361.94,10564.62,0.0,1.236,0.742,0.742,0.0,0.0,0.0,0.0,SAINT FRANCIS MEMORIAL HOSPITAL
14.16,3.27,37.32710,-121.93863,58159.63,10332.77,0.0,0.121,0.364,0.486,0.0,0.0,0.121,0.0,O'CONNOR HOSPITAL
10.92,2.41,34.15804,-118.48755,43896.00,6548.82,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,ENCINO HOSPITAL MEDICAL CENTER
9.50,2.42,33.89465,-117.92716,37702.18,6611.52,0.0,0.103,0.309,0.516,0.0,0.0,0.206,0.0,ST JUDE MEDICAL CENTER
12.63,2.65,33.96860,-118.04831,51429.82,7620.38,0.074,0.298,0.521,0.298,0.0,0.0,0.744,0.074,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
12.92,2.93,38.44369,-122.70138,52680.30,8857.06,0.0,0.0,0.389,0.389,0.0,0.0,0.0,0.0,SANTA ROSA MEMORIAL HOSPITAL
12.97,2.71,37.51164,-120.83800,52893.88,7885.17,0.0,0.147,0.587,0.0,0.0,0.0,0.0,0.0,EMANUEL MEDICAL CENTER INC
17.21,2.75,37.91341,-122.04163,71525.76,8068.09,0.0,0.082,0.245,0.735,0.0,0.0,0.082,0.082,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
12.59,3.22,33.77991,-118.18602,51259.65,10097.55,0.0,0.0,0.523,0.0,0.0,0.174,0.0,0.0,ST MARY MEDICAL CENTER
19.64,3.71,36.92821,-121.79360,82217.47,12244.10,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0,WATSONVILLE COMMUNITY HOSPITAL
17.66,3.22,37.55717,-121.98126,73515.78,10115.36,0.0,0.196,0.785,0.589,0.0,0.098,0.0,0.098,WASHINGTON HOSPITAL
16.18,2.79,37.48000,-122.25441,67021.16,8212.16,0.0,0.0,0.74,0.74,0.0,0.0,0.0,0.0,SEQUOIA HOSPITAL
12.28,2.59,34.58305,-118.14490,49889.06,7363.78,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.231,PALMDALE REGIONAL MEDICAL CENTER
8.90,2.88,37.76288,-122.25412,35033.67,8617.00,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,ALAMEDA HOSPITAL
8.97,2.92,33.91255,-118.09846,35372.45,8791.64,0,0,0,0,0,0,0,0,COAST PLAZA HOSPITAL
13.78,2.91,32.61972,-117.02278,56449.39,8734.43,0.0,0.355,1.421,0.355,0.0,0.0,0.0,0.0,SHARP CHULA VISTA MEDICAL CENTER
5.96,2.43,33.62229,-117.92995,22146.11,6658.36,0.0,0.544,0.302,0.363,0.0,0.0,0.06,0.0,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
18.51,2.55,39.75720,-121.57018,77249.16,7174.80,0.0,0.199,0.596,0.794,0.0,0.0,0.0,0.397,FEATHER RIVER HOSPITAL
12.65,2.66,33.84780,-117.93661,51525.38,7654.08,0.0,0.632,0.474,0.0,0.0,0.0,0.0,0.158,AHMC ANAHEIM REGIONAL MEDICAL CENTER
15.26,4.57,37.75676,-122.40461,62985.50,16052.62,0.0,0.0,0.626,0.209,0.0,0.209,0.417,0.209,SAN FRANCISCO GENERAL HOSPITAL
10.20,3.35,33.77483,-117.91329,40769.67,10678.33,0.0,0.892,0.297,0.0,0.0,0.0,0.0,0.0,GARDEN GROVE HOSPITAL & MEDICAL CENTER
12.98,3.10,34.07709,-117.75063,52950.58,9600.70,0.0,0.211,0.211,0.106,0.0,0.106,0.0,0.0,POMONA VALLEY HOSPITAL MEDICAL CENTER
11.53,2.58,35.27882,-120.65047,46578.86,7303.71,0.0,0.0,0.467,0.467,0.0,0.0,0.0,0.0,FRENCH HOSPITAL MEDICAL CENTER
11.81,2.39,32.69430,-117.16793,47820.73,6473.00,0.0,0.0,2.827,0.0,0.0,0.0,0.0,0.0,SHARP CORONADO HOSPITAL AND HLTHCR CTR
15.38,2.67,34.15601,-118.32834,63504.35,7708.24,0.0,0.58,0.248,0.166,0.0,0.0,0.0,0.0,PROVIDENCE SAINT JOSEPH MEDICAL CTR
11.01,2.49,34.28920,-118.74484,44288.22,6887.91,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
8.77,2.68,34.13973,-118.03534,34470.67,7723.81,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087,METHODIST HOSPITAL OF SOUTHERN CA
12.68,3.18,34.14987,-118.23117,51639.07,9948.51,0.0,0.23,1.075,0.0,0.0,0.0,0.154,0.0,GLENDALE ADVENTIST MEDICAL CENTER
14.98,3.29,36.98999,-121.98357,61722.34,10405.20,0.0,0.241,0.723,0.844,0.0,0.0,0.121,0.0,DOMINICAN HOSPITAL
13.70,2.79,33.83862,-116.54557,56109.64,8228.30,0.0,0.507,0.71,0.0,0.0,0.0,0.0,0.0,DESERT REGIONAL MEDICAL CENTER
14.13,2.67,38.72562,-120.79096,58010.81,7682.16,0.0,0.0,0.57,2.281,0.0,0.0,0.0,0.0,MARSHALL MEDICAL CENTER (1-RH)
8.38,2.84,36.06956,-119.02748,32774.11,8445.39,0.0,1.188,0.396,0.396,0.0,0.0,0.198,0.0,SIERRA VIEW DISTRICT HOSPITAL
11.13,3.99,34.06675,-118.44613,44822.89,13492.19,0.079,0.707,0.786,0.472,0.0,0.157,0.707,0.236,RONALD REAGAN UCLA MEDICAL CENTER
9.26,2.98,37.71291,-122.14320,36624.83,9066.00,0,0,0,0,0,0,0,0,SAN LEANDRO HOSPITAL
10.23,2.49,34.03721,-117.20474,40889.44,6892.74,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0,REDLANDS COMMUNITY HOSPITAL
15.18,3.36,33.80733,-118.19305,62603.91,10714.36,0.0,0.778,0.778,0.0,0.0,0.0,0.259,0.0,PACIFIC HOSPITAL OF LONG BEACH
