size_charge,size_pay,lat,lon,charge,pay,Air,BloodInf,UrinaryInf,Falls,Mismatch,Objects,Sores,Sugar,name
3.54,2.11,36.34295,-92.39442,9594.77,4293.09,0.0,0.0,0.484,0.194,0.0,0.097,0.194,0.0,BAXTER REGIONAL MEDICAL CENTER
4.77,2.16,35.08546,-92.45774,14161.27,4453.40,0.0,0.62,1.24,0.155,0.0,0.0,0.0,0.0,CONWAY REGIONAL MEDICAL CENTER
6.05,2.13,34.77770,-92.12539,18934.54,4353.67,0.0,0.625,0.803,0.0,0.0,0.0,0.357,0.089,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK
4.21,2.18,36.05214,-90.49908,12092.76,4536.18,0.0,0.0,0.51,0.255,0.0,0.0,0.0,0.0,ARKANSAS METHODIST MEDICAL CENTER
6.72,2.20,35.28275,-93.14901,21406.31,4611.62,0.0,0.429,1.287,0.0,0.0,0.0,0.0,0.215,ST MARYS REGIONAL MEDICAL CENTER
5.90,2.19,35.37445,-94.41868,18356.13,4572.20,0.0,0.277,1.248,0.486,0.0,0.0,0.139,0.069,SPARKS REGIONAL MEDICAL CENTER
5.58,2.10,35.35395,-94.35262,17179.25,4256.00,0.0,0.604,0.302,0.906,0.0,0.0,0.101,0.0,ST EDWARD MERCY MEDICAL CENTER
5.72,2.27,34.74866,-92.35422,17714.36,4882.16,0.0,0.656,0.656,0.231,0.0,0.039,0.347,0.077,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK
5.66,2.40,35.76927,-91.63408,17478.33,5335.00,0.0,0.87,0.497,0.249,0.0,0.0,0.373,0.0,WHITE RIVER MEDICAL CENTER
5.94,2.08,34.73868,-92.39307,18507.55,4153.42,0.0,0.101,0.101,0.101,0.0,0.0,0.0,0.0,ARKANSAS HEART HOSPITAL
18.46,3.22,38.57053,-121.45216,65060.33,8416.22,0.0,0.499,0.666,0.416,0.0,0.0,0.166,0.083,MERCY GENERAL HOSPITAL
9.93,2.95,33.97659,-117.38184,33365.92,7405.75,0.0,0.54,0.432,0.324,0.0,0.0,0.0,0.216,RIVERSIDE COMMUNITY HOSPITAL
9.30,3.31,32.75426,-117.16592,31014.64,8741.82,0.0,0.475,0.158,0.079,0.0,0.238,0.0,0.0,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER
6.66,2.55,39.50528,-121.54100,21181.56,5916.16,0.0,0.366,0.61,0.0,0.0,0.0,0.244,0.0,OROVILLE HOSPITAL
13.72,2.45,39.74221,-121.85000,47453.31,5528.62,0.0,0.144,0.433,0.0,0.0,0.072,0.072,0.0,ENLOE MEDICAL CENTER
12.77,3.20,37.82206,-122.26275,43919.36,8337.36,0.0,0.897,0.489,0.489,0.0,0.0,0.163,0.0,ALTA BATES SUMMIT MEDICAL CENTER
8.30,2.77,32.78037,-115.56848,27307.35,6746.35,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,EL CENTRO REGIONAL MEDICAL CENTER
6.99,2.62,33.93183,-116.94587,22405.50,6167.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAN GORGONIO MEMORIAL HOSPITAL
9.79,2.62,36.32737,-119.29548,32824.82,6188.76,0.0,0.4,0.599,0.4,0.0,0.0,0.2,0.067,KAWEAH DELTA MEDICAL CENTER
9.56,3.09,36.73000,-119.78000,31970.17,7907.89,0.0,0.42,0.18,0.12,0.0,0.0,0.48,0.0,COMMUNITY REGIONAL MEDICAL CENTER
13.08,2.87,32.75143,-117.16083,45083.10,7093.00,0.052,0.105,0.472,0.21,0.0,0.0,0.052,0.0,SCRIPPS MERCY HOSPITAL
13.20,2.64,34.21674,-119.15631,45518.92,6250.77,0.0,0.601,0.601,0.241,0.0,0.12,0.0,0.0,ST JOHNS REGIONAL MEDICAL CENTER
13.64,2.80,37.96987,-121.28873,47143.61,6829.56,0.0,0.222,0.296,0.518,0.0,0.148,0.0,0.0,ST JOSEPHS MED CENTER OF STOCKTON
8.41,2.64,36.83532,-119.76562,27699.91,6240.14,0.0,0.275,0.826,0.138,0.0,0.0,0.184,0.0,SAINT AGNES MEDICAL CENTER
12.55,2.89,38.57155,-121.46874,43088.87,7165.20,0.0,0.129,0.579,0.643,0.0,0.0,0.0,0.0,SUTTER GENERAL HOSPITAL
16.84,2.41,37.80132,-121.19690,59031.18,5395.91,0.0,0.31,0.0,1.862,0.0,0.0,0.31,0.0,DOCTORS HOSPITAL OF MANTECA
9.51,2.57,36.32362,-119.66726,31783.13,5979.93,0.0,0.129,0.516,0.0,0.0,0.0,0.0,0.0,ADVENTIST MEDICAL CENTER
8.41,2.56,33.18402,-117.29661,27718.87,5943.47,0.0,0.196,0.294,2.551,0.0,0.196,0.196,0.0,TRI-CITY MEDICAL CENTER
16.83,3.18,39.13822,-121.59436,58999.43,8245.05,0.0,0.727,0.83,0.311,0.0,0.104,0.0,0.104,RIDEOUT MEMORIAL HOSPITAL
11.17,2.65,36.57886,-121.91316,37969.13,6267.07,0.0,0.488,0.781,0.098,0.0,0.098,0.098,0.0,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
5.80,2.46,39.22809,-121.04721,18010.06,5582.88,0.0,0.777,0.388,0.388,0.0,0.0,0.0,0.194,SIERRA NEVADA MEMORIAL HOSPITAL
15.63,2.56,37.51164,-120.83800,54544.45,5959.64,0.0,0.147,0.587,0.0,0.0,0.0,0.0,0.0,EMANUEL MEDICAL CENTER INC
11.91,2.52,34.58305,-118.14490,40732.60,5810.53,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.231,PALMDALE REGIONAL MEDICAL CENTER
15.83,2.69,32.61972,-117.02278,55293.91,6416.64,0.0,0.355,1.421,0.355,0.0,0.0,0.0,0.0,SHARP CHULA VISTA MEDICAL CENTER
7.27,2.58,33.62229,-117.92995,23479.54,6018.23,0.0,0.544,0.302,0.363,0.0,0.0,0.06,0.0,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
16.98,2.39,39.75720,-121.57018,59560.93,5308.67,0.0,0.199,0.596,0.794,0.0,0.0,0.0,0.397,FEATHER RIVER HOSPITAL
13.29,2.41,35.27882,-120.65047,45864.75,5372.75,0.0,0.0,0.467,0.467,0.0,0.0,0.0,0.0,FRENCH HOSPITAL MEDICAL CENTER
8.17,2.38,34.28920,-118.74484,26792.47,5265.20,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES
10.34,2.61,34.13973,-118.03534,34886.00,6136.71,0.0,0.262,1.397,0.175,0.0,0.087,0.087,0.087,METHODIST HOSPITAL OF SOUTHERN CA
